# s	p(s)	error
1.000000000000000000e+00 1.226468362524263389e+00 3.613517066881948708e-02
1.811609194200414219e+00 1.721896229102312936e-01 1.005942517949555068e-02
2.438354098268828540e+00 7.378936977952987863e-02 5.676105367656144110e-03
3.281927872511474220e+00 4.606416284469998929e-02 3.865618674481521768e-03
4.417344703140069662e+00 3.157285652418338057e-02 2.758533282555593585e-03
5.945570708544391181e+00 3.599203311613714124e-02 2.538682276430481374e-03
8.002502278161049531e+00 1.290475603295366050e-02 1.310279455004443542e-03
1.077105056036769071e+01 1.067504124525478493e-02 1.027206322759701253e-03
1.449740670372631612e+01 6.315561947742347193e-03 6.810245591631663075e-04
1.951293422635963282e+01 4.583113115124680392e-03 5.000586373477073276e-04
2.626363527653332852e+01 2.756499669306753178e-03 3.342746851038792453e-04
3.534981105030105653e+01 1.385398157212760963e-03 2.042658143528392010e-04
4.757944314009409226e+01 8.726681443924105179e-04 1.397387388460678869e-04
6.404004271197280218e+01 4.821145691162190619e-04 8.952642795211994528e-05
8.619535664753031767e+01 2.964362027497638831e-04 6.050978650209509974e-05
1.160155301739971492e+02 1.468276082287382170e-04 3.670690205718455426e-05
1.561523006000496423e+02 4.772583370195840915e-05 1.803866958408672640e-05
2.101748011332487067e+02 4.052408452628289848e-05 1.432742748495573734e-05
2.828869434625969461e+02 7.526983485139736099e-06 5.322381064221460138e-06
3.807546021222372019e+02 1.118455477484178312e-05 5.592277387420891561e-06
5.124805876960931528e+02 8.309721003002394871e-06 4.154860501501197435e-06
6.897785379387657940e+02 4.630367359574871552e-06 2.673343841497409079e-06
