# mu	p(mu)	err
-8.178339023207313403e+02 1.294805092162047272e-06 7.475560685078562149e-07
-7.721238518900686358e+02 1.294805092162047272e-06 7.475560685078562149e-07
-7.264138014594059314e+02 8.632033947747068986e-07 6.103769739884436369e-07
-6.807037510287436817e+02 2.158008486936746018e-06 9.650907345624060911e-07
-6.349937005980809772e+02 1.294805092162047272e-06 7.475560685078562149e-07
-5.892836501674182728e+02 3.021211881711474410e-06 1.141910756720293183e-06
-5.435735997367560230e+02 2.158008486936746018e-06 9.650907345624060911e-07
-4.978635493060933186e+02 3.452813579098793713e-06 1.220753947976875203e-06
-4.521534988754306141e+02 3.452813579098827594e-06 1.220753947976887274e-06
-4.064434484447683644e+02 7.768830552972284478e-06 1.831130921965312805e-06
-3.607333980141056600e+02 8.632033947746984071e-06 1.930181469124812182e-06
-3.150233475834429555e+02 1.855887298765619795e-05 2.830201597601965769e-06
-2.693132971527807058e+02 1.985367807981805845e-05 2.927265132957976532e-06
-2.236032467221180013e+02 4.316016973873491527e-05 4.316016973873491188e-06
-1.778931962914552969e+02 7.121428006891331866e-05 5.544024184287200331e-06
-1.321831458607930472e+02 1.838623230870107270e-04 8.908158661021648014e-06
-8.647309543013034272e+01 5.515869692610321810e-04 1.542938340277423445e-05
-4.076304499946763826e+01 2.622411913325559552e-03 3.364279169510355237e-05
4.947005431194611447e+00 1.083579221460678754e-02 6.838674076428055552e-05
5.065705586185731590e+01 6.442950138598348316e-03 5.273317946038436982e-05
9.636710629252002036e+01 7.932839197979556700e-04 1.850358576857174576e-05
1.420771567231822701e+02 1.553766110594457031e-04 8.189066434432605218e-06
1.877872071538449745e+02 4.574977992305900897e-05 4.443611444522342045e-06
2.334972575845076790e+02 2.373809335630443955e-05 3.200843855192010797e-06
2.792073080151699287e+02 1.079004243468372882e-05 2.158008486936745594e-06
3.249173584458326332e+02 7.768830552972284478e-06 1.831130921965312805e-06
3.706274088764953376e+02 3.884415276486142239e-06 1.294805092162047484e-06
4.620475097378207465e+02 8.632033947747154748e-07 6.103769739884496720e-07
5.077575601684825415e+02 2.589610184324094544e-06 1.057203930718120971e-06
5.534676105991452459e+02 8.632033947746984283e-07 6.103769739884376017e-07
6.448877114604706549e+02 8.632033947746984283e-07 6.103769739884376017e-07
