# s	p(s)	error
1.000000000000000000e+00 1.297123872402787592e+00 3.997304814168085169e-02
1.804721766827170226e+00 1.761012872612837676e-01 1.096358726146919385e-02
2.424462017082328114e+00 7.773724177954099979e-02 6.284683507867172038e-03
3.257020655659783159e+00 4.500694446892176959e-02 4.125779835049275812e-03
4.375479375074184496e+00 2.421173385002602096e-02 2.610818405111868523e-03
5.878016072274911963e+00 2.619583973675459684e-02 2.343027135162938698e-03
7.896522868499724623e+00 1.747170170073325188e-02 1.650920631473015536e-03
1.060818355139448244e+01 1.207661982117990730e-02 1.184210002431495320e-03
1.425102670302997687e+01 6.742198426109551751e-03 7.634036437529684218e-04
1.914481976169957633e+01 4.310985892736424532e-03 5.266707511434793633e-04
2.571913809059344302e+01 2.538472952622621796e-03 3.486860763407370785e-04
3.455107294592217926e+01 1.461757730500749461e-03 2.282882037420532514e-04
4.641588833612777165e+01 6.900169550550760414e-04 1.353234584052195638e-04
6.235507341273912374e+01 3.951038684025947353e-04 8.834791079213330869e-05
8.376776400682915380e+01 2.646967829546368624e-04 6.238963006182916848e-05
1.125335582600764610e+02 1.532494997098920325e-04 4.095765161492346504e-05
1.511775070615661605e+02 9.777935037598355712e-05 2.822646713038042183e-05
2.030917620904734804e+02 2.426167409875130637e-05 1.213083704937565318e-05
2.728333376486766610e+02 1.354493420721115325e-05 7.820171410689129434e-06
3.665241237079625876e+02 1.344344294212456470e-05 6.721721471062282348e-06
4.923882631706736674e+02 5.003517054053199453e-06 3.538020838703554290e-06
6.614740641230146139e+02 5.586779298572615128e-06 3.225528531933928069e-06
8.886238162743397879e+02 5.544917943611595507e-06 2.772458971805797754e-06
1.603718743751329384e+03 1.536225152689313906e-06 1.086275222895953112e-06
