# s	p(s)	error
1.000000000000000000e+00 1.273570787357408696e+00 3.935951588070035756e-02
1.804721766827170226e+00 1.900707371629336562e-01 1.131854768608597447e-02
2.424462017082328114e+00 7.726481042828362011e-02 6.226175855417862004e-03
3.257020655659783159e+00 4.444294767106560934e-02 4.074078333356928941e-03
4.375479375074184496e+00 2.557635159397747895e-02 2.666518983167972482e-03
5.878016072274911963e+00 2.752309561675016225e-02 2.386555060144967405e-03
7.896522868499724623e+00 1.817701296702672539e-02 1.673329676665349713e-03
1.060818355139448244e+01 1.261328087164876634e-02 1.202629143876413368e-03
1.425102670302997687e+01 6.999130735516591317e-03 7.729246883204602282e-04
1.914481976169957633e+01 3.367448749190963056e-03 4.625546592571781485e-04
2.571913809059344302e+01 1.702638689175735168e-03 2.837731148626225280e-04
3.455107294592217926e+01 1.337822406079663832e-03 2.170234519348191837e-04
4.641588833612777165e+01 8.910224725195487654e-04 1.528090933672825809e-04
6.235507341273912374e+01 4.096603267121640547e-04 8.939521220851579506e-05
8.376776400682915380e+01 3.194641763646327397e-04 6.810999125089476952e-05
1.125335582600764610e+02 1.297106399263103229e-04 3.744423643910694329e-05
1.511775070615661605e+02 1.046002156695463305e-04 2.901088007854931810e-05
2.030917620904734804e+02 5.390469696376699768e-05 1.796823232125566589e-05
2.728333376486766610e+02 1.783359758610257416e-05 8.916798793051287079e-06
3.665241237079625876e+02 1.991246811728225065e-05 8.129231067796655836e-06
4.923882631706736674e+02 9.881632678180252559e-06 4.940816339090126279e-06
