# s	p(s)	error
1.000000000000000000e+00 1.218388106359309608e+00 3.745784748363931854e-02
1.811609194200414219e+00 1.862529188052900464e-01 1.088101169813961155e-02
2.438354098268828540e+00 8.784481917292909225e-02 6.441094650641256657e-03
3.281927872511474220e+00 4.526480577384406345e-02 3.985343926823433670e-03
4.417344703140069662e+00 2.085588770734658412e-02 2.331759132236460152e-03
5.945570708544391181e+00 3.447675931901369312e-02 2.584142364348413629e-03
8.002502278161049531e+00 1.223187691914766166e-02 1.326733330026077943e-03
1.077105056036769071e+01 1.111924393540704263e-02 1.090331573135360508e-03
1.449740670372631612e+01 6.275332643201693081e-03 7.060300831152350326e-04
1.951293422635963282e+01 3.954141487415836417e-03 4.830752684238069639e-04
2.626363527653332852e+01 2.937784581352501437e-03 3.589075099423558635e-04
3.534981105030105653e+01 1.303085396442974636e-03 2.060358919231637187e-04
4.757944314009409226e+01 7.503127425966618375e-04 1.347601467486112729e-04
6.404004271197280218e+01 5.035080305566008198e-04 9.515407371261975242e-05
8.619535664753031767e+01 2.805662367160987052e-04 6.122457224763908101e-05
1.160155301739971492e+02 2.084505996803164701e-04 4.548765008066608983e-05
1.561523006000496423e+02 1.106223436261955716e-04 2.856256630551264126e-05
2.101748011332487067e+02 7.122995833442005860e-05 1.975563593260885206e-05
2.828869434625969461e+02 1.221260567459425355e-05 7.050951173733743704e-06
3.807546021222372019e+02 1.512254293510729202e-05 6.763006799111818596e-06
6.897785379387657940e+02 5.008544773404691256e-06 2.891684673173491804e-06
9.284145445194744752e+02 2.480778808269712893e-06 1.754175517951395975e-06
