# mu	p(mu)	err
-6.301952864073983847e+02 8.812282229443137475e-07 6.231224522168948941e-07
-5.854201990012792294e+02 1.762456445888623048e-06 8.812282229443115241e-07
-4.958700241890407483e+02 3.965527003249406517e-06 1.321842334416468768e-06
-4.510949367829215362e+02 5.287369337665875921e-06 1.526332055203183537e-06
-4.063198493768023241e+02 6.168597560610188292e-06 1.648627044906630434e-06
-3.615447619706831119e+02 1.101535278680390887e-05 2.203070557360781775e-06
-3.167696745645638998e+02 1.850579268183056826e-05 2.855505804510421528e-06
-2.719945871584446877e+02 3.436790069482815367e-05 3.891398466851600856e-06
-2.272194997523254187e+02 7.226071428143372624e-05 5.642613793044613585e-06
-1.824444123462062635e+02 1.383528310022569220e-04 7.807701947546202614e-06
-1.376693249400869945e+02 3.679127830792509901e-04 1.273214687378811813e-05
-9.289423753396783923e+01 9.825694685829074789e-04 2.080706546727159392e-05
-4.811915012784857026e+01 2.830945666208600515e-03 3.531790777130565585e-05
-3.344062721729301302e+00 6.359824084989113002e-03 5.293607690721613293e-05
4.143102468438985397e+01 6.753292486533730987e-03 5.454902353356699070e-05
8.620611209050912294e+01 3.249529072107157184e-03 3.783897943667928156e-05
1.309811994966282782e+02 1.039408688962815529e-03 2.140042373280934360e-05
1.757562869027475472e+02 3.119547909222870571e-04 1.172397897565949940e-05
2.205313743088667024e+02 8.856343640590353305e-05 6.246783159427582716e-06
2.653064617149858577e+02 2.996175958010651558e-05 3.633397043474735482e-06
3.100815491211052404e+02 1.586210801299764978e-05 2.643684668832941772e-06
3.548566365272243956e+02 5.727983449138039729e-06 1.588656771605867764e-06
3.996317239333435509e+02 2.203070557360773304e-06 9.852431050974076114e-07
4.444068113394629336e+02 1.321842334416470674e-06 7.631660276015927213e-07
5.339569861517012441e+02 8.812282229443137475e-07 6.231224522168948941e-07
