# mu	p(mu)	err
-1.289567128691733160e+03 5.562862192770922797e-07 3.933537579314586616e-07
-1.147708246196509208e+03 5.562862192770993736e-07 3.933537579314636909e-07
-1.076778804948898141e+03 8.344293289156383666e-07 4.817579976691625737e-07
-1.005849363701286165e+03 5.562862192770922797e-07 3.933537579314586616e-07
-7.930610399584502375e+02 1.668858657831276733e-06 6.813086940854356918e-07
-7.221315987108382615e+02 3.337717315662553466e-06 9.635159953383251474e-07
-6.512021574632262855e+02 1.947001767469822820e-06 7.358974969897655571e-07
-5.802727162156143095e+02 3.894003534939645640e-06 1.040716220759340279e-06
-5.093432749680023335e+02 3.894003534939645640e-06 1.040716220759340279e-06
-4.384138337203903575e+02 6.953577740963653231e-06 1.390715548192730646e-06
-3.674843924727783815e+02 1.418529859156585276e-05 1.986339110376023904e-06
-2.965549512251664055e+02 2.141701944216832927e-05 2.440695881676776332e-06
-2.256255099775553390e+02 4.784061485782993626e-05 3.647812684825915457e-06
-1.546960687299433630e+02 1.529787103012003558e-04 6.523034124674663188e-06
-8.376662748233138700e+01 1.034970510965030127e-03 1.696672968795131405e-05
-1.283718623471941100e+01 9.224894374272020470e-03 5.065412922306680368e-05
5.809225501289256499e+01 3.330207451702312665e-03 3.043475408735775661e-05
1.290216962605045410e+02 1.643825777963807812e-04 6.761795719975987394e-06
1.999511375081165170e+02 3.838374913011936211e-05 3.267441712201954205e-06
2.708805787557284930e+02 1.501972792048149166e-05 2.043926082256307075e-06
3.418100200033404690e+02 6.953577740963653231e-06 1.390715548192730646e-06
4.127394612509524450e+02 5.841005302409468884e-06 1.274611853949038956e-06
4.836689024985644210e+02 4.172146644578191939e-06 1.077243631492432787e-06
5.545983437461763970e+02 2.503287986746914994e-06 8.344293289156383666e-07
6.255277849937883730e+02 1.947001767469847808e-06 7.358974969897749804e-07
6.964572262413994395e+02 8.344293289156383666e-07 4.817579976691625737e-07
7.673866674890114155e+02 1.668858657831276733e-06 6.813086940854356918e-07
8.383161087366233915e+02 5.562862192770922797e-07 3.933537579314586616e-07
1.263892756222294338e+03 5.562862192770922797e-07 3.933537579314586616e-07
1.902257727450802122e+03 5.562862192770886798e-07 3.933537579314561205e-07
