# s	p(s)	error
1.000000000000000000e+00 1.284409822989198036e+00 3.869125537691547878e-02
1.811609194200414219e+00 1.840024225112373568e-01 1.088029133229152789e-02
2.438354098268828540e+00 6.978757464904525309e-02 5.775660773082717803e-03
3.281927872511474220e+00 4.261615247274890689e-02 3.890304670567356661e-03
4.417344703140069662e+00 2.717677746461850952e-02 2.677807452204418372e-03
5.945570708544391181e+00 3.626604564557812244e-02 2.666332704415050152e-03
8.002502278161049531e+00 1.034081017913332338e-02 1.227228385145972319e-03
1.077105056036769071e+01 1.103733263160247731e-02 1.092858778619746523e-03
1.449740670372631612e+01 6.190452939728415677e-03 7.054675855577105959e-04
1.951293422635963282e+01 3.106009550659093697e-03 4.307260268070087976e-04
2.626363527653332852e+01 2.662676684832009782e-03 3.437500818896382796e-04
3.534981105030105653e+01 1.219934886770756644e-03 2.005560599635881132e-04
4.757944314009409226e+01 7.348926836307055491e-04 1.341724333900149856e-04
6.404004271197280218e+01 4.003990991839789142e-04 8.536537477416541650e-05
8.619535664753031767e+01 2.433944426811317089e-04 5.736862030764956923e-05
1.160155301739971492e+02 2.310647680404122296e-04 4.818033471718045506e-05
1.561523006000496423e+02 9.703244818609574145e-05 2.691195902452084523e-05
2.101748011332487067e+02 2.772754271392592084e-05 1.240013407147347163e-05
2.828869434625969461e+02 1.648045174367288973e-05 8.240225871836444864e-06
3.807546021222372019e+02 1.530547692222552440e-05 6.844817365230106116e-06
5.124805876960931528e+02 1.364570112287389247e-05 5.570834155594083081e-06
9.284145445194744752e+02 5.021576458674983046e-06 2.510788229337491523e-06
1.249609141291986816e+03 3.730850284778040636e-06 1.865425142389020318e-06
3.046989570903508138e+03 7.650345549538626132e-07 5.409611216499086717e-07
