# s	p(s)	error
1.000000000000000000e+00 1.288817536600481040e+00 4.073562631650008703e-02
1.811609194200414219e+00 1.748348278624693442e-01 1.114706148775477558e-02
2.438354098268828540e+00 6.441995480310928890e-02 5.832308668124824153e-03
3.281927872511474220e+00 4.825401317849787458e-02 4.350917843389363708e-03
4.417344703140069662e+00 2.215183262279194973e-02 2.540989468867833022e-03
5.945570708544391181e+00 3.854639906045628783e-02 2.889174759249228588e-03
8.002502278161049531e+00 9.492564668971975247e-03 1.235826656668506229e-03
1.077105056036769071e+01 1.004103731086697371e-02 1.095566988879136637e-03
1.449740670372631612e+01 6.127962901954279312e-03 7.377200416297118079e-04
1.951293422635963282e+01 3.959004806733537087e-03 5.111053228011367116e-04
2.626363527653332852e+01 2.647258067057926909e-03 3.602461934310230364e-04
3.534981105030105653e+01 1.566169341181405895e-03 2.388385854289217631e-04
4.757944314009409226e+01 7.576978166490897079e-04 1.431914279850076278e-04
6.404004271197280218e+01 5.830472406015745285e-04 1.082691545167063178e-04
8.619535664753031767e+01 2.539349097608639585e-04 6.158826205739594581e-05
1.160155301739971492e+02 1.109791081127573084e-04 3.509467543303837711e-05
1.561523006000496423e+02 8.245347661521926089e-05 2.607407871035237164e-05
2.101748011332487067e+02 6.738595681388856961e-05 2.031763044461465368e-05
2.828869434625969461e+02 1.365418273640604781e-05 7.883246078428373188e-06
3.807546021222372019e+02 1.014456555023232844e-05 5.856967651238439422e-06
5.124805876960931528e+02 1.758644183319159240e-05 6.647050219589687616e-06
9.284145445194744752e+02 4.160415239703995256e-06 2.402016858583723011e-06
1.249609141291986816e+03 3.091038543290492363e-06 1.784611935044274646e-06
3.046989570903508138e+03 8.451161230670732616e-07 5.975873415108122540e-07
