# mu	p(mu)	err
-1.085769192528822032e+03 1.451935132374994602e-06 1.026673177945346213e-06
-9.770671718193189008e+02 1.451935132375006672e-06 1.026673177945354683e-06
-7.868386355776885921e+02 1.451935132375006672e-06 1.026673177945354683e-06
-6.509611096908098489e+02 1.451935132375006672e-06 1.026673177945354683e-06
-5.966100993360582834e+02 1.451935132375006672e-06 1.026673177945354683e-06
-5.694345941586825575e+02 4.355805397125020227e-06 1.778250106969557579e-06
-5.150835838039311056e+02 2.903870264750013344e-06 1.451935132375006672e-06
-4.879080786265553797e+02 2.177902698562510114e-06 1.257412709283877654e-06
-4.607325734491796538e+02 1.451935132374994602e-06 1.026673177945346213e-06
-4.335570682718037006e+02 2.903870264750013344e-06 1.451935132375006672e-06
-4.063815630944279746e+02 6.533708095687530764e-06 2.177902698562510114e-06
-3.792060579170522487e+02 8.711610794250040454e-06 2.514825418567755308e-06
-3.520305527396765228e+02 9.437578360437544532e-06 2.617513284212841002e-06
-3.248550475623007969e+02 1.088951349281255099e-05 2.811660293730931382e-06
-2.976795423849250710e+02 1.088951349281255099e-05 2.811660293730931382e-06
-2.705040372075493451e+02 1.887515672087492982e-05 3.701722786225510589e-06
-2.433285320301733918e+02 2.395692968418761083e-05 4.170366163318855486e-06
-2.161530268527976659e+02 3.702434587556267066e-05 5.184445415371499297e-06
-1.889775216754219400e+02 4.863982693456272234e-05 5.942300630182376154e-06
-1.618020164980462141e+02 7.985643228062537394e-05 7.614012069020037324e-06
-1.346265113206704882e+02 1.059912646633755072e-04 8.771899477582165256e-06
-1.074510061432947623e+02 2.003670482677509491e-04 1.206067901799534588e-05
-8.027550096591903639e+01 4.174313505578109785e-04 1.740809069412306600e-05
-5.309999578854308311e+01 1.004013144037317227e-03 2.699779580997371819e-05
-2.592449061116735720e+01 2.836355281094575607e-03 4.537732848305749589e-05
1.251014566208368706e+00 8.249895422154788702e-03 7.738964078559312570e-05
2.842651974358409461e+01 1.317776326143556102e-02 9.780914437157433173e-05
5.560202492095982052e+01 7.515216245173035430e-03 7.386340939112583841e-05
8.277753009833554643e+01 2.040694828553072087e-03 3.848997607190861824e-05
1.099530352757112723e+02 5.219706800888105356e-04 1.946622162221797286e-05
1.371285404530872256e+02 1.902035023411258717e-04 1.175081161771076176e-05
1.643040456304629515e+02 1.016354592662504895e-04 8.589764083015844338e-06
1.914795508078386774e+02 4.863982693456272234e-05 5.942300630182376154e-06
2.186550559852144033e+02 3.049063777987514074e-05 4.704807551915454797e-06
2.458305611625901292e+02 1.960112428706259314e-05 3.772238127851633173e-06
2.730060663399658551e+02 7.985643228062538071e-06 2.407762027011448553e-06
3.001815715173415811e+02 1.016354592662496221e-05 2.716321906583749477e-06
3.273570766947175343e+02 5.081772963312524304e-06 1.920729640030956975e-06
3.545325818720932602e+02 5.081772963312524304e-06 1.920729640030956975e-06
3.817080870494689862e+02 4.355805397125020227e-06 1.778250106969557579e-06
4.088835922268447121e+02 2.903870264750013344e-06 1.451935132375006672e-06
4.360590974042204380e+02 2.903870264750013344e-06 1.451935132375006672e-06
4.632346025815961639e+02 1.451935132375006672e-06 1.026673177945354683e-06
4.904101077589718898e+02 1.451935132374994602e-06 1.026673177945346213e-06
5.175856129363478431e+02 1.451935132375018954e-06 1.026673177945363366e-06
5.719366232910990675e+02 3.629837830937516997e-06 1.623312827455335299e-06
8.436916750648567813e+02 1.451935132375006672e-06 1.026673177945354683e-06
