# s	p(s)	error
1.000000000000000000e+00 1.341571327084568832e+00 4.225552497048405687e-02
1.804721766827170226e+00 1.755173027195389424e-01 1.137709691706375800e-02
2.424462017082328114e+00 9.002884924591930682e-02 7.030072032618707271e-03
3.257020655659783159e+00 3.473374795133554738e-02 3.767403922420515736e-03
4.375479375074184496e+00 2.676765133438530064e-02 2.853441219824078608e-03
5.878016072274911963e+00 3.102008856988387048e-02 2.650225021273245295e-03
7.896522868499724623e+00 1.752873911814227872e-02 1.718834284847782111e-03
1.060818355139448244e+01 9.660574078934645176e-03 1.100924590966428007e-03
1.425102670302997687e+01 6.257226622572068832e-03 7.644418996911099507e-04
1.914481976169957633e+01 3.197862492289897315e-03 4.714991013775971331e-04
2.571913809059344302e+01 2.483922621503174832e-03 3.585233485427647684e-04
3.455107294592217926e+01 1.078573457186712738e-03 2.038312241736580917e-04
4.641588833612777165e+01 6.881732871959778683e-04 1.404727840203275210e-04
6.235507341273912374e+01 4.055412557854421287e-04 9.303754481080639697e-05
8.376776400682915380e+01 2.383238859326483432e-04 6.153496274803886730e-05
1.125335582600764610e+02 1.300959777505886574e-04 3.922541317573880561e-05
1.511775070615661605e+02 6.162601653038451955e-05 2.329244486156471005e-05
2.030917620904734804e+02 5.897981925560247073e-05 1.965993975186748911e-05
4.923882631706736674e+02 1.351498436446727908e-05 6.044084750759125565e-06
