# mu	p(mu)	err
-6.039099657518232789e+02 1.881815469598913095e-06 8.415734622267716804e-07
-5.514910764604618407e+02 2.258178563518698086e-06 9.218975381186504488e-07
-4.990721871691004594e+02 3.387267845278047764e-06 1.129089281759349255e-06
-4.466532978777390781e+02 5.269083314876957259e-06 1.408221750474049442e-06
-3.942344085863776399e+02 1.204361900543304516e-05 2.129031167192222214e-06
-3.418155192950162018e+02 2.145269635342765956e-05 2.841479046640620584e-06
-2.893966300036548773e+02 4.139994033117608513e-05 3.947329430277617292e-06
-2.369777407122934392e+02 7.564898187787630519e-05 5.335867771172660151e-06
-1.845588514209320010e+02 1.648470351368651809e-04 7.876696018484772273e-06
-1.321399621295706766e+02 4.689484150240492088e-04 1.328513742372390568e-05
-7.972107283820923840e+01 1.549863220761664873e-03 2.415183878958989888e-05
-2.730218354684780024e+01 4.753842239300785227e-03 4.229859067616550499e-05
2.511670574451352422e+01 6.969491773206534790e-03 5.121581285904269331e-05
7.753559503587496238e+01 3.571309398204817586e-03 3.666209288151948780e-05
1.299544843272364005e+02 1.052687573693631947e-03 1.990459123333720873e-05
1.823733736185978387e+02 2.559269038654521725e-04 9.814348748445427109e-06
2.347922629099592768e+02 7.790716044139534252e-05 5.414921970096020817e-06
2.872111522013204876e+02 2.672177966830456853e-05 3.171291798464128872e-06
3.396300414926819258e+02 1.279634519327260964e-05 2.194555095641396191e-06
3.920489307840433639e+02 4.516357127037391936e-06 1.303760001525761582e-06
4.444678200754048021e+02 1.505452375679130645e-06 7.527261878395653227e-07
4.968867093667662402e+02 1.129089281759347984e-06 6.518800007628807911e-07
5.493055986581276784e+02 7.527261878395684991e-07 5.322577917980577770e-07
