# s	p(s)	error
1.000000000000000000e+00 1.244815963674403836e+00 3.930562284783521709e-02
1.811609194200414219e+00 1.767499932736071866e-01 1.100397393372897631e-02
2.438354098268828540e+00 8.245603672279955276e-02 6.478358079606505449e-03
3.281927872511474220e+00 4.878259445785684822e-02 4.295067950333541530e-03
4.417344703140069662e+00 2.303863679651177443e-02 2.544191820122908721e-03
5.945570708544391181e+00 3.110261726284109518e-02 2.548025687340597402e-03
8.002502278161049531e+00 1.209686996807884767e-02 1.369700804988914673e-03
1.077105056036769071e+01 1.244428380457996558e-02 1.197451767407723940e-03
1.449740670372631612e+01 7.790319792999107762e-03 8.166474112215598314e-04
1.951293422635963282e+01 4.452251362374233003e-03 5.321458204257714089e-04
2.626363527653332852e+01 1.748441481323781497e-03 2.874420088923084426e-04
3.534981105030105653e+01 1.615009015385421385e-03 2.381200884362208881e-04
4.757944314009409226e+01 7.042853026465156199e-04 1.355397696897542650e-04
6.404004271197280218e+01 3.682190084224420848e-04 8.447523404232510497e-05
8.619535664753031767e+01 2.879720518339805757e-04 6.439250835208735655e-05
1.160155301739971492e+02 1.497669973372246495e-04 4.002691370584141506e-05
1.561523006000496423e+02 7.947962859646511133e-05 2.513366539490814982e-05
2.101748011332487067e+02 2.952524943346341245e-05 1.320409295717226797e-05
2.828869434625969461e+02 2.193619596624558207e-05 9.810165069656359826e-06
3.807546021222372019e+02 9.778681691829788883e-06 5.645724507097594359e-06
5.124805876960931528e+02 4.843471988654250695e-06 3.424851887664513105e-06
1.249609141291986816e+03 1.986369408812696496e-06 1.404575278912971039e-06
1.681924324880868880e+03 2.213701295458924372e-06 1.278081038838633266e-06
3.046989570903508138e+03 1.221953003189510064e-06 7.054948953285353555e-07
