# mu	p(mu)	err
-5.605643006830455306e+02 2.116040237092785154e-06 1.496266400911898156e-06
-5.419176464203267187e+02 3.174060355639158461e-06 1.832544600752387637e-06
-5.232709921576077932e+02 4.232080474185570308e-06 2.116040237092785154e-06
-4.859776836321701694e+02 5.290100592731930486e-06 2.365804906632105197e-06
-4.673310293694512438e+02 5.290100592731962674e-06 2.365804906632119596e-06
-4.486843751067324320e+02 2.116040237092785154e-06 1.496266400911898156e-06
-4.300377208440136201e+02 4.232080474185544050e-06 2.116040237092772025e-06
-4.113910665812946945e+02 3.174060355639177943e-06 1.832544600752398860e-06
-3.927444123185758826e+02 2.116040237092772025e-06 1.496266400911888838e-06
-3.740977580558569571e+02 1.163822130401031856e-05 3.509055753865724744e-06
-3.554511037931381452e+02 6.348120711278355886e-06 2.591609428037631338e-06
-3.368044495304193333e+02 1.163822130401024741e-05 3.509055753865703145e-06
-3.181577952677004077e+02 5.290100592731995708e-06 2.365804906632134419e-06
-2.995111410049817096e+02 1.058020118546379660e-05 3.345753384887916791e-06
-2.808644867422626703e+02 1.163822130401031856e-05 3.509055753865724744e-06
-2.622178324795438584e+02 1.269624142255671177e-05 3.665089201504797721e-06
-2.435711782168250465e+02 1.269624142255671177e-05 3.665089201504797721e-06
-2.249245239541062347e+02 2.645050296365981506e-05 5.290100592731962674e-06
-2.062778696913874228e+02 3.068258343784538113e-05 5.697612707636308854e-06
-1.876312154286686109e+02 2.539248284511311184e-05 5.183218856075198301e-06
-1.689845611659495717e+02 4.126278462330930987e-05 6.607333522587457673e-06
-1.503379069032307598e+02 5.501704616441241316e-05 7.629491575783013354e-06
-1.316912526405119479e+02 7.511942841679387234e-05 8.915035981905709627e-06
-1.130445983777931360e+02 1.417746958852166125e-04 1.224746833216382120e-05
-9.439794411507432415e+01 2.179521444205542269e-04 1.518544545534547313e-05
-7.575128985235528489e+01 3.427985184090312043e-04 1.904436213383506766e-05
-5.710463558963647301e+01 6.136516687569077040e-04 2.548049864748284615e-05
-3.845798132691766114e+01 1.191330653483238002e-03 3.550284212885338603e-05
-1.981132706419884926e+01 2.566756807593548358e-03 5.211218995446157570e-05
-1.164672801480037378e+00 5.823342732479344121e-03 7.849339951966705976e-05
1.748198146123877450e+01 1.183078096558561748e-02 1.118803122971380801e-04
3.612863572395781375e+01 1.428432962049484660e-02 1.229353818818313478e-04
5.477528998667662563e+01 9.666071803039842994e-03 1.011281288016848242e-04
7.342194424939543751e+01 4.057507154625415030e-03 6.552041056601840766e-05
9.206859851211424939e+01 1.426211119800537257e-03 3.884533508728619090e-05
1.107152527748330613e+02 5.395902604586602300e-04 2.389345833773233026e-05
1.293619070375518731e+02 2.306483858431107624e-04 1.562147984450446106e-05
1.480085613002709124e+02 1.015699313804536942e-04 1.036643771215052535e-05
1.666552155629897243e+02 5.924912663859797923e-05 7.917497583829100649e-06
1.853018698257085362e+02 3.808872426767013532e-05 6.348120711278355886e-06
2.039485240884273480e+02 3.174060355639177943e-05 5.795014852221492002e-06
2.225951783511461599e+02 1.481228165964949481e-05 3.958748791914550325e-06
2.412418326138649718e+02 2.010238225238121523e-05 4.611802776976592091e-06
2.598884868765840110e+02 1.481228165964949481e-05 3.958748791914550325e-06
2.785351411393028229e+02 4.232080474185570308e-06 2.116040237092785154e-06
2.971817954020216348e+02 3.174060355639177943e-06 1.832544600752398860e-06
3.158284496647404467e+02 3.174060355639177943e-06 1.832544600752398860e-06
3.344751039274592586e+02 6.348120711278355886e-06 2.591609428037631338e-06
3.531217581901780704e+02 4.232080474185518639e-06 2.116040237092759320e-06
3.717684124528971097e+02 3.174060355639177943e-06 1.832544600752398860e-06
4.090617209783347334e+02 2.116040237092785154e-06 1.496266400911898156e-06
4.277083752410535453e+02 2.116040237092785154e-06 1.496266400911898156e-06
4.463550295037723572e+02 2.116040237092785154e-06 1.496266400911898156e-06
