# mu	p(mu)	err
-4.683839769654560996e+02 2.596978920330705861e-06 1.161404280398693827e-06
-4.304003506851490783e+02 1.038791568132280947e-06 7.345365620657432903e-07
-3.924167244048420002e+02 2.077583136264561893e-06 1.038791568132280947e-06
-3.544330981245349221e+02 2.077583136264564858e-06 1.038791568132282429e-06
-3.164494718442279009e+02 5.193957840661404098e-06 1.642473684737995229e-06
-2.784658455639208228e+02 1.973703979451333777e-05 3.201770644380367149e-06
-2.404822192836137447e+02 3.272193439616690011e-05 4.122576229963242678e-06
-2.024985930033067234e+02 3.999347537309281316e-05 4.557679508141990880e-06
-1.645149667229996453e+02 1.028403652450958169e-04 7.308546513509016877e-06
-1.265313404426925672e+02 2.404802480226234096e-04 1.117606491454530797e-05
-8.854771416238554593e+01 6.414537933216844399e-04 1.825290102763165681e-05
-5.056408788207852467e+01 1.924880775749113725e-03 3.161921820276475913e-05
-1.258046160177138972e+01 5.132149742357541670e-03 5.162961300820141349e-05
2.540316467853563154e+01 8.254757196163182639e-03 6.547889802201009221e-05
6.338679095884265280e+01 6.227555450953015451e-03 5.687324543458992438e-05
1.013704172391497877e+02 2.540884175651562937e-03 3.632801300145377691e-05
1.393540435194568090e+02 7.671475730656906371e-04 1.996129292422942560e-05
1.773376697997638303e+02 2.456742058632840810e-04 1.129611202047795965e-05
2.153212960800709652e+02 9.297184534783928353e-05 6.949041985088088913e-06
2.533049223603779865e+02 2.545039341924091930e-05 3.635770488462988290e-06
2.912885486406850077e+02 1.142670724945507326e-05 2.436182171169668622e-06
3.292721749209921427e+02 7.790936760992118429e-06 2.011611221778508703e-06
3.672558012012991639e+02 1.038791568132282429e-06 7.345365620657443491e-07
4.432230537619133202e+02 3.116374704396856604e-06 1.272254645514843343e-06
