# mu	p(mu)	err
-1.673675765406655955e+03 1.675481234280900049e-06 1.184744142510830850e-06
-9.436352451711936737e+02 1.675481234280916143e-06 1.184744142510842285e-06
-9.200855509700497805e+02 1.675481234280916143e-06 1.184744142510842285e-06
-8.729861625677619941e+02 1.675481234280900049e-06 1.184744142510830850e-06
-7.081383031597542868e+02 1.675481234280916143e-06 1.184744142510842285e-06
-5.903898321540345933e+02 1.675481234280916143e-06 1.184744142510842285e-06
-5.432904437517468068e+02 2.513221851421374426e-06 1.451009312451380324e-06
-5.197407495506029136e+02 2.513221851421350285e-06 1.451009312451366348e-06
-4.961910553494587930e+02 3.350962468561832285e-06 1.675481234280916143e-06
-4.726413611483148998e+02 1.675481234280916143e-06 1.184744142510842285e-06
-4.490916669471710065e+02 6.701924937123664570e-06 2.369488285021684569e-06
-4.255419727460271133e+02 8.377406171404581136e-06 2.649168438598941705e-06
-4.019922785448832201e+02 3.350962468561800098e-06 1.675481234280900049e-06
-3.784425843437390995e+02 1.005288740568549770e-05 2.902018624902760648e-06
-3.548928901425952063e+02 5.026443702842748851e-06 2.052037048798401962e-06
-3.313431959414513130e+02 1.507933110852824571e-05 3.554232427532527278e-06
-3.077935017403074198e+02 1.172836863996641427e-05 3.134538368324155768e-06
-2.842438075391635266e+02 2.596995913135395436e-05 4.664342353409827755e-06
-2.606941133380194060e+02 3.099640283419694800e-05 5.095777236050885073e-06
-2.371444191368755128e+02 3.686058715418015768e-05 5.556942597391350760e-06
-2.135947249357316196e+02 3.686058715418015768e-05 5.556942597391350760e-06
-1.900450307345877263e+02 5.947958381697252624e-05 7.058927911098693320e-06
-1.664953365334438331e+02 8.712502418260680763e-05 8.543311508256834616e-06
-1.429456423322997125e+02 1.181214270168045959e-04 9.947618668132060708e-06
-1.193959481311558193e+02 2.253522260107832561e-04 1.373996771802064786e-05
-9.584625393001192606e+01 3.552020216675542985e-04 1.725013509632070580e-05
-7.229655972886803283e+01 6.475734970495741630e-04 2.329159979610921771e-05
-4.874686552772413961e+01 1.276716700522058335e-03 3.270408898912915280e-05
-2.519717132658024639e+01 3.132312167488142656e-03 5.122562960343247083e-05
-1.647477125436125789e+00 7.284154666036212443e-03 7.811678580991196844e-05
2.190221707570799481e+01 1.215729183594244783e-02 1.009190624480785556e-04
4.545191127685166066e+01 9.914660203857226725e-03 9.113678487810074780e-05
6.900160547799578126e+01 4.384734390113199931e-03 6.060750856098984701e-05
9.255129967913944711e+01 1.481125411104315757e-03 3.522497574109785079e-05
1.161009938802835677e+02 5.193991826270789652e-04 2.085957314511144035e-05
1.396506880814276883e+02 2.337296321821900717e-04 1.399302706022975008e-05
1.632003822825713542e+02 1.156082051653821013e-04 9.841223965632880477e-06
1.867500764837154748e+02 6.869473060551822634e-05 7.586063934067844718e-06
2.102997706848591406e+02 4.775121517700565288e-05 6.324802959111939034e-06
2.338494648860032612e+02 2.764544036563485398e-05 4.812453456712745846e-06
2.573991590871473818e+02 2.932092159991631604e-05 4.956140328546107169e-06
2.809488532882910476e+02 1.759255295994945284e-05 3.839009790785132781e-06
3.044985474894351682e+02 9.215146788545129205e-06 2.778471298695702485e-06
3.280482416905788341e+02 6.701924937123600196e-06 2.369488285021661700e-06
3.515979358917229547e+02 8.377406171404501515e-06 2.649168438598916717e-06
3.751476300928670753e+02 6.701924937123729792e-06 2.369488285021707439e-06
3.986973242940107411e+02 1.675481234280900049e-06 1.184744142510830850e-06
4.222470184951548617e+02 1.675481234280932448e-06 1.184744142510853720e-06
4.457967126962985276e+02 5.864184319983150383e-06 2.216453336131404883e-06
5.164457952997304346e+02 2.513221851421350285e-06 1.451009312451366348e-06
5.399954895008745552e+02 1.675481234280932448e-06 1.184744142510853720e-06
6.341942663054501281e+02 2.513221851421350285e-06 1.451009312451366348e-06
6.812936547077379146e+02 1.675481234280900049e-06 1.184744142510830850e-06
7.519427373111698216e+02 3.350962468561800098e-06 1.675481234280900049e-06
