# s	p(s)	error
1.000000000000000000e+00 1.279423141464578251e+00 3.885971048052412613e-02
1.811609194200414219e+00 2.000132555933429035e-01 1.141535944737876763e-02
2.438354098268828540e+00 7.067096166991924944e-02 5.848770403121740513e-03
3.281927872511474220e+00 3.776114776066358952e-02 3.685110685425193721e-03
4.417344703140069662e+00 2.003940823248261810e-02 2.313951547484928341e-03
5.945570708544391181e+00 3.732065183096099775e-02 2.721888281009504293e-03
8.002502278161049531e+00 1.268403887189111651e-02 1.367755086976231568e-03
1.077105056036769071e+01 1.084830906456833201e-02 1.090296084151046304e-03
1.449740670372631612e+01 6.920118361031271127e-03 7.505922221089011623e-04
1.951293422635963282e+01 3.750196536336198889e-03 4.762754363903717717e-04
2.626363527653332852e+01 2.202044853278792898e-03 3.145778361826846920e-04
3.534981105030105653e+01 1.302154241096394180e-03 2.085115545962299257e-04
4.757944314009409226e+01 7.441951226640055933e-04 1.358708186227999847e-04
6.404004271197280218e+01 3.317460890822380103e-04 7.819330307405566755e-05
8.619535664753031767e+01 2.738615388817234502e-04 6.123730173622352795e-05
1.160155301739971492e+02 9.156116289988817198e-05 3.052038763329605959e-05
1.561523006000496423e+02 9.826070702389442515e-05 2.725261673369199479e-05
2.101748011332487067e+02 2.807852426726675674e-05 1.255709779389718699e-05
3.807546021222372019e+02 3.099843427286182233e-05 9.802565620126877253e-06
5.124805876960931528e+02 9.212287677889547183e-06 4.606143838944773591e-06
6.897785379387657940e+02 1.197769588522123813e-05 4.527143513122434387e-06
1.681924324880868880e+03 1.403487223934622204e-06 9.924153333528538617e-07
