# s	p(s)	error
1.000000000000000000e+00 1.241174673573661291e+00 3.848719280388913228e-02
1.811609194200414219e+00 1.739157750725536244e-01 1.070377602925344680e-02
2.438354098268828540e+00 8.222655085737534675e-02 6.343916126560667987e-03
3.281927872511474220e+00 4.036393632224855726e-02 3.831175290030693938e-03
4.417344703140069662e+00 2.782758386137650780e-02 2.741933311918644776e-03
5.945570708544391181e+00 3.593015150084816894e-02 2.685545611962755763e-03
8.002502278161049531e+00 1.327283715436147413e-02 1.406917924529281190e-03
1.077105056036769071e+01 9.972039974149030789e-03 1.051145307885251439e-03
1.449740670372631612e+01 6.091734444534187796e-03 7.081497450314908591e-04
1.951293422635963282e+01 4.587100428941366138e-03 5.296727334898290078e-04
2.626363527653332852e+01 2.453796185196137781e-03 3.339193659176905834e-04
3.534981105030105653e+01 1.586756649652948988e-03 2.314522452108550585e-04
4.757944314009409226e+01 7.775743121047156130e-04 1.396564691738292013e-04
6.404004271197280218e+01 3.727159244712362966e-04 8.334181434143616261e-05
8.619535664753031767e+01 2.769144957561274598e-04 6.191996364657780492e-05
1.160155301739971492e+02 1.028687438947729752e-04 3.252995307480229274e-05
1.561523006000496423e+02 7.642776837372718525e-05 2.416858245447608527e-05
2.101748011332487067e+02 3.974815371707299873e-05 1.502338997276325087e-05
2.828869434625969461e+02 3.375022322403696578e-05 1.193250585413812053e-05
3.807546021222372019e+02 1.880639938915902563e-05 7.677680400404810003e-06
5.124805876960931528e+02 9.314984526486993707e-06 4.657492263243496854e-06
9.284145445194744752e+02 3.856371681723975277e-06 2.226477228538586924e-06
1.249609141291986816e+03 2.865145140250683797e-06 1.654192317991080381e-06
1.681924324880868880e+03 1.419133035266676227e-06 1.003478592642914588e-06
2.263803409521446611e+03 1.054364686535039827e-06 7.455484196925550865e-07
