# mu	p(mu)	err
-1.186581550444893310e+03 5.316140445310057346e-07 3.069275117149618564e-07
-9.639177338302662292e+02 8.860234075516762243e-07 3.962417137883097147e-07
-8.525858255229526321e+02 7.088187260413410853e-07 3.544093630206705426e-07
-7.412539172156390350e+02 8.860234075516762243e-07 3.962417137883097147e-07
-6.299220089083254379e+02 1.594842133593017310e-06 5.316140445310057346e-07
-5.185901006010118408e+02 2.480865541144696181e-06 6.630392055440702936e-07
-4.072581922936983574e+02 8.860234075516761607e-06 1.253026319539604647e-06
-2.959262839863847603e+02 2.374542732238492599e-05 2.051292491574527761e-06
-1.845943756790711632e+02 1.219168208791106603e-04 4.648035220890155898e-06
-7.326246737175756607e+01 4.172461430842353686e-03 2.719153726743997370e-05
3.806944093555603104e+01 4.564969800387746850e-03 2.844176540902497343e-05
1.494013492428696281e+02 6.857821174449973457e-05 3.486026415667616077e-06
2.607332575501832252e+02 7.797005986454752044e-06 1.175442879328422212e-06
3.720651658574968224e+02 3.189684267186034619e-06 7.518157917237629155e-07
4.833970741648104195e+02 1.594842133593017310e-06 5.316140445310057346e-07
5.947289824721240166e+02 5.316140445310067934e-07 3.069275117149624917e-07
8.173927990867512108e+02 3.544093630206712309e-07 2.506052639079214483e-07
