# s	p(s)	error
1.000000000000000000e+00 1.221500870987166643e+00 3.734237123635363725e-02
1.811609194200414219e+00 1.777029328199866143e-01 1.058205565518577362e-02
2.438354098268828540e+00 7.724976613427395056e-02 6.013886137225684346e-03
3.281927872511474220e+00 4.139309807055574497e-02 3.794499078861980536e-03
4.417344703140069662e+00 2.894454557804735165e-02 2.735002478974556464e-03
5.945570708544391181e+00 3.820933958201126052e-02 2.708588268546884871e-03
8.002502278161049531e+00 1.169763454836433327e-02 1.291787634641721524e-03
1.077105056036769071e+01 1.112861807015025351e-02 1.086041918647599660e-03
1.449740670372631612e+01 7.008251640594448210e-03 7.428731881581210426e-04
1.951293422635963282e+01 4.036793309551464648e-03 4.859728063012786620e-04
2.626363527653332852e+01 2.216794017229808955e-03 3.104132512719346261e-04
3.534981105030105653e+01 1.388645407169137582e-03 2.117664392922311771e-04
4.757944314009409226e+01 1.103693488001459763e-03 1.627307268663567179e-04
6.404004271197280218e+01 5.526117109231706457e-04 9.925199324388889882e-05
8.619535664753031767e+01 2.648842451506084792e-04 5.922991783254795206e-05
1.160155301739971492e+02 1.574395562168342231e-04 3.935988905420855578e-05
1.561523006000496423e+02 5.848595734634037222e-05 2.067790852189222442e-05
2.101748011332487067e+02 7.061105664273079443e-05 1.958398348769677095e-05
2.828869434625969461e+02 1.614199064941104482e-05 8.070995324705522409e-06
3.807546021222372019e+02 5.996458573004628679e-06 4.240136520075780423e-06
6.897785379387657940e+02 4.965026611866419810e-06 2.866559450894733056e-06
