# s	p(s)	error
1.000000000000000000e+00 1.239152416655179501e+00 3.976629347199581860e-02
1.811609194200414219e+00 1.880841693913782586e-01 1.151056423670700560e-02
2.438354098268828540e+00 9.211309862050644226e-02 6.943286054573260743e-03
3.281927872511474220e+00 4.082872002907952935e-02 3.984475085477395470e-03
4.417344703140069662e+00 2.311182258076818069e-02 2.583980318725613654e-03
5.945570708544391181e+00 3.799139286816531624e-02 2.855607954765145874e-03
8.002502278161049531e+00 1.132238818730712734e-02 1.343720262764684864e-03
1.077105056036769071e+01 1.255894906373916479e-02 1.219832967167484893e-03
1.449740670372631612e+01 6.602013972016200494e-03 7.623349087874446402e-04
1.951293422635963282e+01 3.531642036205347081e-03 4.805956079370497162e-04
2.626363527653332852e+01 2.672473140626093532e-03 3.603562047693641612e-04
3.534981105030105653e+01 9.025232740264532401e-04 1.805046548052906426e-04
4.757944314009409226e+01 5.900771864443163069e-04 1.258048788550313426e-04
6.404004271197280218e+01 4.384060776937164406e-04 9.346848981895374193e-05
8.619535664753031767e+01 2.072763073310986658e-04 5.539692331633078425e-05
1.160155301739971492e+02 1.539988241935524079e-04 4.115791700702192441e-05
1.561523006000496423e+02 4.903524635792510199e-05 2.001855549809728957e-05
2.101748011332487067e+02 1.821571018027451323e-05 1.051684517606169727e-05
2.828869434625969461e+02 2.706723200285348951e-05 1.105015119275370143e-05
5.124805876960931528e+02 4.980329475309382036e-06 3.521624744534503897e-06
6.897785379387657940e+02 3.700205263059830900e-06 2.616440233291759010e-06
9.284145445194744752e+02 2.749119120864008308e-06 1.943920772652539889e-06
1.681924324880868880e+03 2.276251795639662200e-06 1.314194586955928036e-06
4.101127070551299767e+03 6.223465238992548025e-07 4.400654472970387816e-07
