# mu	p(mu)	err
-1.198823327954851948e+03 1.224903135312168229e-06 8.661373132758972583e-07
-1.134398526401845629e+03 1.837354702968252449e-06 1.060797232355545455e-06
-1.069973724848839538e+03 1.224903135312159759e-06 8.661373132758913291e-07
-1.005548923295833220e+03 1.224903135312168229e-06 8.661373132758972583e-07
-8.122745186368147188e+02 1.837354702968239532e-06 1.060797232355538044e-06
-7.800621178603114458e+02 1.224903135312159759e-06 8.661373132758913291e-07
-7.478497170838081729e+02 3.674709405936531157e-06 1.500193832925066618e-06
-7.156373163073053547e+02 2.449806270624319517e-06 1.224903135312159759e-06
-6.834249155308020818e+02 4.287160973592619824e-06 1.620394538089659990e-06
-6.512125147542992636e+02 3.674709405936479064e-06 1.500193832925045442e-06
-6.190001139777959906e+02 1.837354702968239532e-06 1.060797232355538044e-06
-5.867877132012927177e+02 3.674709405936531157e-06 1.500193832925066618e-06
-5.545753124247898995e+02 4.287160973592558838e-06 1.620394538089636908e-06
-5.223629116482866266e+02 1.224903135312159759e-06 8.661373132758913291e-07
-4.901505108717833537e+02 4.899612541248707644e-06 1.732274626551806799e-06
-4.579381100952805355e+02 7.961870379529038325e-06 2.208225530922298554e-06
-4.257257093187772625e+02 6.124515676560798581e-06 1.936741910333923903e-06
-3.935133085422739896e+02 1.102412821780959262e-05 2.598411939827710621e-06
-3.613009077657711714e+02 1.224903135312159716e-05 2.738966676410612119e-06
-3.290885069892678985e+02 1.653619232671415431e-05 3.182391697066613707e-06
-2.968761062127646255e+02 2.511051427389962774e-05 3.921603477112444130e-06
-2.646637054362618073e+02 3.368483622108439304e-05 4.542062389470386975e-06
-2.324513046597585344e+02 4.532141600655055291e-05 5.268507595287837211e-06
-2.002389038832557162e+02 6.002025363029582711e-05 6.062961192931239092e-06
-1.680265031067524433e+02 1.206529588282477251e-04 8.596167388825370749e-06
-1.358141023302491703e+02 1.757735999172974246e-04 1.037558754104570912e-05
-1.036017015537463521e+02 3.705331984319283709e-04 1.506431672025836920e-05
-7.138930077724307921e+01 8.359963898505490699e-04 2.262757829549578843e-05
-3.917690000073980627e+01 2.373862276234999305e-03 3.812972164178196919e-05
-6.964499224236988084e+00 7.233053014018303584e-03 6.655745380778206296e-05
2.524790155226628485e+01 1.157900933810584489e-02 8.421153377671797280e-05
5.746030232876955779e+01 5.785829959647067686e-03 5.952764592168423654e-05
8.967270310527237598e+01 1.458859634156782058e-03 2.989115036142798206e-05
1.218851038817756489e+02 4.489269990919065277e-04 1.658149704812498888e-05
1.540975046582789219e+02 1.684241811054243301e-04 1.015636026090105090e-05
1.863099054347817400e+02 7.655644595700998481e-05 6.847416691026530297e-06
2.185223062112850130e+02 4.470896443889446170e-05 5.232788487879213805e-06
2.507347069877878312e+02 2.511051427389927198e-05 3.921603477112389073e-06
2.829471077642911041e+02 2.633541740921143407e-05 4.016113504017131492e-06
3.151595085407943770e+02 9.799225082497415288e-06 2.449806270624353822e-06
3.473719093172971952e+02 6.736967244216878778e-06 2.031272052180181890e-06
3.795843100938004682e+02 6.736967244216878778e-06 2.031272052180181890e-06
4.117967108703037411e+02 6.124515676560884979e-06 1.936741910333951432e-06
4.440091116468065593e+02 4.287160973592558838e-06 1.620394538089636908e-06
4.762215124233098322e+02 3.674709405936479064e-06 1.500193832925045442e-06
5.084339131998131052e+02 3.674709405936531157e-06 1.500193832925066618e-06
5.406463139763159234e+02 4.899612541248639034e-06 1.732274626551782658e-06
5.728587147528191963e+02 1.224903135312176911e-06 8.661373132759033993e-07
6.050711155293220145e+02 1.837354702968239532e-06 1.060797232355538044e-06
7.017083178588313785e+02 1.837354702968239532e-06 1.060797232355538044e-06
1.120469527953372108e+03 1.224903135312159759e-06 8.661373132758913291e-07
