# mu	p(mu)	err
-2.674006271191370615e+03 3.498829277580939421e-07 2.474045908391511262e-07
-2.448461852891824492e+03 3.498829277580939421e-07 2.474045908391511262e-07
-8.696509247950016288e+02 1.049648783274281668e-06 4.285173213591993542e-07
-7.568787156452285672e+02 6.997658555161878843e-07 3.498829277580939421e-07
-6.441065064954555055e+02 2.274239030427610280e-06 6.307604182206351941e-07
-5.313342973456824438e+02 3.498829277580939315e-06 7.823620106337460918e-07
-4.185620881959093822e+02 1.014660490498472363e-05 1.332314495710508068e-06
-3.057898790461363205e+02 2.221756591263896578e-05 1.971490173596174742e-06
-1.930176698963632589e+02 1.329555125480757084e-04 4.822803333741628095e-06
-8.024546074659019723e+01 3.610791814463529519e-03 2.513318932775405088e-05
3.252674840318286442e+01 4.989330549830419195e-03 2.954387906426276616e-05
1.452989575529559261e+02 7.574965385962734014e-05 3.640296050396767568e-06
2.580711667027289877e+02 1.189601954377519223e-05 1.442604267746974514e-06
3.708433758525020494e+02 3.148946349822845426e-06 7.422137725174535374e-07
4.836155850022751110e+02 1.049648783274281668e-06 4.285173213591993542e-07
5.963877941520481727e+02 5.248243916371408338e-07 3.030075037889848327e-07
7.091600033018212343e+02 6.997658555161871431e-07 3.498829277580935716e-07
