# s	p(s)	error
1.000000000000000000e+00 1.283304241941045198e+00 4.161399123419203677e-02
1.804721766827170226e+00 1.929116974447056543e-01 1.201015768587264561e-02
2.424462017082328114e+00 7.346959731178775987e-02 6.394707642022526631e-03
3.257020655659783159e+00 4.350286896548999360e-02 4.245445299689216620e-03
4.375479375074184496e+00 2.128004600879822295e-02 2.561816492473592034e-03
5.878016072274911963e+00 2.685988849345498017e-02 2.483197569651208504e-03
7.896522868499724623e+00 2.016486053895365227e-02 1.856325878562023728e-03
1.060818355139448244e+01 9.922079213601471895e-03 1.123454242452441663e-03
1.425102670302997687e+01 7.859249052920600637e-03 8.626646563685044355e-04
1.914481976169957633e+01 3.947170240714998994e-03 5.274628102866268844e-04
2.571913809059344302e+01 2.465985738192196571e-03 3.597009887353340191e-04
3.455107294592217926e+01 1.366959409363141314e-03 2.310583121728877688e-04
4.641588833612777165e+01 8.140301256328079599e-04 1.538372337242196498e-04
6.235507341273912374e+01 3.678969940538340819e-04 8.922812740183472149e-05
8.376776400682915380e+01 2.738552752904167505e-04 6.641966036205826439e-05
1.125335582600764610e+02 1.798698285354419235e-04 4.644219002686334494e-05
1.511775070615661605e+02 9.818714192064706891e-05 2.960453718074199984e-05
2.030917620904734804e+02 1.993324753340410370e-05 1.150846582923430418e-05
2.728333376486766610e+02 2.967583361060905170e-05 1.211510833962119461e-05
3.665241237079625876e+02 1.472673731009382414e-05 7.363368655046912069e-06
4.923882631706736674e+02 8.221719867318186820e-06 4.746812178597849346e-06
