# mu	p(mu)	err
-4.591005267558597325e+02 2.339430866121184947e-06 1.169715433060592474e-06
-4.253683303670079567e+02 2.924288582651476313e-06 1.307781611327042487e-06
-3.916361339781561242e+02 2.339430866121180712e-06 1.169715433060590356e-06
-3.579039375893042916e+02 4.094004015712066669e-06 1.547388070296271295e-06
-3.241717412004524590e+02 7.603150314893837737e-06 2.108734485800762370e-06
-2.904395448116006264e+02 9.942581181015020143e-06 2.411430141211959695e-06
-2.567073484227487938e+02 2.163973551162092201e-05 3.557550603666257587e-06
-2.229751520338969613e+02 2.690345496039362816e-05 3.966698026685607000e-06
-1.892429556450451855e+02 6.491920653486277280e-05 6.161858396047288678e-06
-1.555107592561933529e+02 9.006808834566546503e-05 7.257893391480395433e-06
-1.217785628673415204e+02 2.526585335410875101e-04 1.215603936275024717e-05
-8.804636647848968778e+01 5.977245862939617287e-04 1.869716119238163423e-05
-5.431417008963785520e+01 1.621225590221980891e-03 3.079263380546894992e-05
-2.058197370078607946e+01 4.055403406421059960e-03 4.870147816944161019e-05
1.315022268806580996e+01 7.587944014264062266e-03 6.661732214178387281e-05
4.688241907691758570e+01 8.050566468039501572e-03 6.861804370042138689e-05
8.061461546576947512e+01 4.484104112637781088e-03 5.121096456816101334e-05
1.143468118546212509e+02 1.754573149590882590e-03 3.203397642746042126e-05
1.480790082434731403e+02 6.316463338527199137e-04 1.922038585647631984e-05
1.818112046323249160e+02 2.193216436988610555e-04 1.132572098011367703e-05
2.155434010211766918e+02 9.006808834566531596e-05 7.257893391480383574e-06
2.492755974100285812e+02 3.977032472406014156e-05 4.822860282423926166e-06
2.830077937988803569e+02 1.228201204713617883e-05 2.680154756779098756e-06
3.167399901877322463e+02 5.848577165302962791e-06 1.849482491360846569e-06
3.504721865765840221e+02 2.339430866121176900e-06 1.169715433060588450e-06
3.842043829654359115e+02 3.509146299181776997e-06 1.432602977628552183e-06
4.179365793542876872e+02 1.754573149590888499e-06 1.013003280229189028e-06
