# s	p(s)	error
1.000000000000000000e+00 1.203016149004753732e+00 3.619014458936715972e-02
1.811609194200414219e+00 1.724751613219526469e-01 1.018088686693500132e-02
2.438354098268828540e+00 8.840515609129112606e-02 6.282680869397608281e-03
3.281927872511474220e+00 4.047063117437196822e-02 3.664038786183373714e-03
4.417344703140069662e+00 1.897748313182144250e-02 2.162684917455426955e-03
5.945570708544391181e+00 3.607296637777502452e-02 2.570092438729520978e-03
8.002502278161049531e+00 1.360452467799296884e-02 1.360452467799296971e-03
1.077105056036769071e+01 1.263458925370838579e-02 1.130072017563211496e-03
1.449740670372631612e+01 7.209250059385824763e-03 7.357910030676915710e-04
1.951293422635963282e+01 5.021449599501012079e-03 5.293072630054502289e-04
2.626363527653332852e+01 2.528623533467585886e-03 3.237570677500844975e-04
3.534981105030105653e+01 1.478302528846041092e-03 2.133745907432416035e-04
4.757944314009409226e+01 1.121207268233563332e-03 1.601724668905090397e-04
6.404004271197280218e+01 5.100101520165730264e-04 9.311468827203863612e-05
8.619535664753031767e+01 2.147208558994876271e-04 5.207745699391861489e-05
1.160155301739971492e+02 9.384109141737858879e-05 2.967515869949949138e-05
1.561523006000496423e+02 9.063671242995006690e-05 2.513810108505148473e-05
2.101748011332487067e+02 5.697983918914495031e-05 1.718006792774384175e-05
2.828869434625969461e+02 3.463688163077014353e-05 1.154562721025671395e-05
3.807546021222372019e+02 1.429664134354775947e-05 6.393652378821342568e-06
5.124805876960931528e+02 4.248755654077495204e-06 3.004323934602881605e-06
