# mu	p(mu)	err
-2.105807432364972101e+03 2.840998793805239870e-07 1.640251418370857331e-07
-1.689153921707667905e+03 1.893999195870163972e-07 1.339259674961660829e-07
-1.064173655721712294e+03 1.893999195870160001e-07 1.339259674961658182e-07
-8.558469003930599683e+02 6.628997185545574166e-07 2.505525427814383319e-07
-6.475201450644080978e+02 1.041699557728592434e-06 3.140842342968095797e-07
-4.391933897357566821e+02 7.670696743274148813e-06 8.522996381415720668e-07
-2.308666344071043568e+02 2.876037778928837788e-04 5.218818468093816929e-06
-2.253987907845203154e+01 4.486221195297873665e-03 2.061176767818553285e-05
1.857868762501993842e+02 1.259509465253656529e-05 1.092133214031438778e-06
3.941136315788517095e+02 1.609899316489642950e-06 3.904579369703807910e-07
6.024403869075031253e+02 9.469995979350800272e-07 2.994675672738540464e-07
8.107671422361554505e+02 2.840998793805239870e-07 1.640251418370857331e-07
1.019093897564807776e+03 1.893999195870168207e-07 1.339259674961664005e-07
1.227420652893459192e+03 1.893999195870160001e-07 1.339259674961658182e-07
1.435747408222111517e+03 1.893999195870166089e-07 1.339259674961662417e-07
