# s	p(s)	error
1.000000000000000000e+00 1.232079243355650666e+00 3.902034114377734425e-02
1.811609194200414219e+00 1.603049116075980218e-01 1.045713940899867939e-02
2.438354098268828540e+00 8.007626268831045946e-02 6.370525407125461094e-03
3.281927872511474220e+00 4.217280358711249927e-02 3.984955370781155873e-03
4.417344703140069662e+00 2.349965457576396952e-02 2.564022521398899319e-03
5.945570708544391181e+00 3.824439168734666133e-02 2.819413961168239398e-03
8.002502278161049531e+00 1.173630179361018037e-02 1.346246144453734726e-03
1.077105056036769071e+01 1.353840262434989443e-02 1.246310982286456207e-03
1.449740670372631612e+01 5.881691626715415330e-03 7.080724640695609026e-04
1.951293422635963282e+01 4.369884848133521842e-03 5.260723153291310119e-04
2.626363527653332852e+01 2.164444607422229445e-03 3.191299469072519089e-04
3.534981105030105653e+01 1.153640053306665119e-03 2.008229562962305672e-04
4.757944314009409226e+01 1.142817295678816899e-03 1.722861897134218758e-04
6.404004271197280218e+01 4.631302107238996122e-04 9.453605839510033717e-05
8.619535664753031767e+01 3.584260948703189170e-04 7.168521897406377797e-05
1.160155301739971492e+02 2.023862273001138538e-04 4.643058486134993707e-05
1.561523006000496423e+02 8.705380953453782861e-05 2.624771116337504015e-05
2.101748011332487067e+02 5.879803841858596169e-05 1.859357233528164890e-05
2.828869434625969461e+02 2.184241146019066197e-05 9.768223363501352097e-06
3.807546021222372019e+02 1.622812431257772623e-05 7.257437822048167742e-06
5.124805876960931528e+02 7.234146811613350522e-06 4.176636609042240776e-06
6.897785379387657940e+02 8.957850492550788055e-06 4.006072526724707132e-06
9.284145445194744752e+02 2.662143996903368504e-06 1.882420072705431207e-06
1.681924324880868880e+03 1.469491325958054668e-06 1.039087281479751685e-06
