# s	p(s)	error
1.000000000000000000e+00 1.190014156265382539e+00 3.614410595017227001e-02
1.811609194200414219e+00 1.823999962235484107e-01 1.051336100125419525e-02
2.438354098268828540e+00 8.149006162162915345e-02 6.057108578067781426e-03
3.281927872511474220e+00 4.147777949240329803e-02 3.724814556566532348e-03
4.417344703140069662e+00 2.261533094965359481e-02 2.370730851196976331e-03
5.945570708544391181e+00 4.265218429176213799e-02 2.806307694850133233e-03
8.002502278161049531e+00 1.289510529391076944e-02 1.330028557288380833e-03
1.077105056036769071e+01 1.182286607932277710e-02 1.097725557410919204e-03
1.449740670372631612e+01 6.739420111654060436e-03 7.143771030825529994e-04
1.951293422635963282e+01 3.713164591807242669e-03 4.570589658572188981e-04
2.626363527653332852e+01 2.925944249188738421e-03 3.497172275947822533e-04
3.534981105030105653e+01 1.242212056616736173e-03 1.964109717915461307e-04
4.757944314009409226e+01 8.998458078334198697e-04 1.440906479176127478e-04
6.404004271197280218e+01 6.514106119376130485e-04 1.056727552081792644e-04
8.619535664753031767e+01 1.783064322464635130e-04 4.765439852316339145e-05
1.160155301739971492e+02 1.514002872544718034e-04 3.785007181361795084e-05
1.561523006000496423e+02 9.842433611911664826e-05 2.630501030560100390e-05
2.101748011332487067e+02 3.656286680696954470e-05 1.381946468440280969e-05
2.828869434625969461e+02 2.716489197399937452e-05 1.026736407930525964e-05
3.807546021222372019e+02 1.441609675925533779e-05 6.447074464781870894e-06
5.124805876960931528e+02 4.284256081114983063e-06 3.029426527296107833e-06
6.897785379387657940e+02 3.183047824090587744e-06 2.250754701255539266e-06
