# s	p(s)	error
1.000000000000000000e+00 1.276630591849415630e+00 4.141936577376373330e-02
1.804721766827170226e+00 1.868981949369227236e-01 1.179690945932677926e-02
2.424462017082328114e+00 8.591281622694370290e-02 6.900683459392943295e-03
3.257020655659783159e+00 3.919626943817480086e-02 4.021452392606427416e-03
4.375479375074184496e+00 2.487717262391679965e-02 2.764130291546311024e-03
5.878016072274911963e+00 2.720557028660768387e-02 2.493930539252862955e-03
7.896522868499724623e+00 2.076182734567652219e-02 1.879687527946786226e-03
1.060818355139448244e+01 1.292113868979388562e-02 1.279383372616026181e-03
1.425102670302997687e+01 6.223567777947277939e-03 7.660682369984631295e-04
1.914481976169957633e+01 3.299044835147006346e-03 4.812151468298910256e-04
2.571913809059344302e+01 2.037745011710784346e-03 3.263003466507735325e-04
3.455107294592217926e+01 1.244600817100416411e-03 2.200164194105055817e-04
4.641588833612777165e+01 8.685528105588369296e-04 1.585753222425287411e-04
6.235507341273912374e+01 4.094712817990527444e-04 9.393915461284928030e-05
8.376776400682915380e+01 2.406334390496698552e-04 6.213128679866591680e-05
1.125335582600764610e+02 1.074736751212229836e-04 3.582455837374099681e-05
1.511775070615661605e+02 8.889031852362143035e-05 2.810958684724995139e-05
2.030917620904734804e+02 3.308410104375177925e-05 1.479565978166014293e-05
2.728333376486766610e+02 2.462715310402027925e-05 1.101359768657685757e-05
3.665241237079625876e+02 1.099918058901100748e-05 6.350379873930811653e-06
4.923882631706736674e+02 5.458382240785308032e-06 3.859659096767513848e-06
1.193776641714435755e+03 3.377068109745492405e-06 1.949751182233260696e-06
1.603718743751329384e+03 1.675881984751978903e-06 1.185027515886494362e-06
