# s	p(s)	error
1.000000000000000000e+00 1.141174894629697567e+00 3.536933089346195463e-02
1.823348000868441066e+00 1.935921690386172844e-01 1.078846979304261960e-02
2.462092401494625715e+00 8.103423180993574171e-02 6.006656895527213991e-03
3.324597932270940692e+00 4.055715292191355847e-02 3.656915325825297897e-03
4.489251258218605045e+00 4.517511789656828564e-02 3.321340723236866112e-03
6.061898993497572441e+00 2.151987503256984346e-02 1.972723709859170588e-03
8.185467307069027143e+00 1.687440802321091282e-02 1.503291748273442256e-03
1.105295141126021541e+01 6.942585843804648799e-03 8.297977223275278258e-04
1.492495545051828998e+01 8.079437411285720835e-03 7.703441313812189016e-04
2.015337685941733170e+01 3.535631624841209606e-03 4.385411301923912929e-04
2.721338768375307282e+01 2.537811844767119164e-03 3.197342388346596353e-04
3.674661940736687882e+01 1.700430725152610872e-03 2.252275516412209199e-04
4.961947603002902696e+01 9.499872158511635592e-04 1.448716922515539611e-04
6.700187503509586406e+01 4.417517584218531987e-04 8.501516554661582917e-05
9.047357242349298190e+01 2.907977097888656231e-04 5.935883394605548493e-05
1.221677348996791892e+02 1.794630123273645110e-04 4.012914950108697413e-05
1.649648074098020629e+02 9.303325382540508640e-05 2.486418295653157194e-05
2.227542951999556351e+02 1.476374879413212990e-05 8.523854340540198437e-06
3.007882518043098798e+02 1.457808912601496873e-05 7.289044563007484366e-06
4.061585988376979799e+02 1.349509143537087351e-05 6.035188362412896553e-06
