# s	p(s)	error
1.000000000000000000e+00 1.274830303360572348e+00 3.932339631784037559e-02
1.811609194200414219e+00 1.821184939492445920e-01 1.104255569016391464e-02
2.438354098268828540e+00 7.760281698625143276e-02 6.213197907041248698e-03
3.281927872511474220e+00 3.991575842181098455e-02 3.840895644956773738e-03
4.417344703140069662e+00 2.059442331571545437e-02 2.378039169026684337e-03
5.945570708544391181e+00 3.162188916119865190e-02 2.539931259068718347e-03
8.002502278161049531e+00 1.258061720799798916e-02 1.380902138049463612e-03
1.077105056036769071e+01 1.317581412614588117e-02 1.218104446866710971e-03
1.449740670372631612e+01 5.773091361681643996e-03 6.949985285181297084e-04
1.951293422635963282e+01 4.351361067129496177e-03 5.200871236977010854e-04
2.626363527653332852e+01 2.586323527692471064e-03 3.456120189992061497e-04
3.534981105030105653e+01 1.509785471917353102e-03 2.276087238308872570e-04
4.757944314009409226e+01 8.922742333073890083e-04 1.508218729328729705e-04
6.404004271197280218e+01 3.977565537233743133e-04 8.679759598105391222e-05
8.619535664753031767e+01 1.970125203965331475e-04 5.265381087347428818e-05
1.160155301739971492e+02 1.568284291102434831e-04 4.049292627705622794e-05
1.561523006000496423e+02 6.991072156989111791e-05 2.330357385663037377e-05
2.101748011332487067e+02 2.885619216556285701e-05 1.290488145079908172e-05
2.828869434625969461e+02 2.143911053520183022e-05 9.587861706768638283e-06
3.807546021222372019e+02 6.371394505601225226e-06 4.505256260525336639e-06
5.124805876960931528e+02 1.183429108432202137e-05 5.292455866012746507e-06
6.897785379387657940e+02 5.275470995067467510e-06 3.045794599104265645e-06
9.284145445194744752e+02 1.175845431783735002e-05 3.919484772612450290e-06
