# s	p(s)	error
1.000000000000000000e+00 1.205441562742387118e+00 3.741514949252488370e-02
1.811609194200414219e+00 1.987220166307125668e-01 1.128665210708552219e-02
2.438354098268828540e+00 6.905896036752581790e-02 5.735034501921591928e-03
3.281927872511474220e+00 4.246205630068995707e-02 3.876237678990375902e-03
4.417344703140069662e+00 2.024315697669181596e-02 2.306921838426740767e-03
5.945570708544391181e+00 3.633023473096169687e-02 2.663862055672051952e-03
8.002502278161049531e+00 1.393138308528263369e-02 1.421865832090953236e-03
1.077105056036769071e+01 1.293814427073199450e-02 1.181085578222690119e-03
1.449740670372631612e+01 6.087964029156922932e-03 6.983373677633086763e-04
1.951293422635963282e+01 3.868473124565363110e-03 4.798250372709507786e-04
2.626363527653332852e+01 2.078221470363057852e-03 3.031397571052493831e-04
3.534981105030105653e+01 1.642599610823556894e-03 2.322986647175441955e-04
4.757944314009409226e+01 1.025129528953720075e-03 1.581809204626203019e-04
6.404004271197280218e+01 4.352195913552435631e-04 8.883882707357963228e-05
8.619535664753031767e+01 2.829334086610718027e-04 6.174113151529694778e-05
1.160155301739971492e+02 1.901893875672825524e-04 4.363243792314081633e-05
1.561523006000496423e+02 8.924454238706336449e-05 2.576268028543800265e-05
2.101748011332487067e+02 6.630547779561554126e-05 1.914074272702269292e-05
2.828869434625969461e+02 2.873650484834887664e-05 1.086137791113328648e-05
3.807546021222372019e+02 2.440021391216989896e-05 8.626778359848835529e-06
5.124805876960931528e+02 1.133029957972654847e-05 5.067064013141171544e-06
9.284145445194744752e+02 6.254273612652650724e-06 2.796996189554902836e-06
3.046989570903508138e+03 7.622682588531857315e-07 5.390050549183501159e-07
