# mu	p(mu)	err
-3.050131293231742802e+03 1.373255128831655711e-07 9.710380138960696536e-08
-2.762806164210450333e+03 2.059882693247480125e-07 1.189273827445484055e-07
-2.188155906167864941e+03 2.059882693247483566e-07 1.189273827445486040e-07
-1.326180519103987535e+03 4.806392950910787312e-07 1.816645778766260086e-07
-1.038855390082694612e+03 1.785231667481155230e-06 3.501127349526999048e-07
-7.515302610614025980e+02 2.265870962572228032e-06 3.944375058626542257e-07
-4.642051320401096746e+02 1.936289731652637565e-05 1.153043755651982882e-06
-1.768800030188176606e+02 3.352184432234507974e-03 1.517136194340452582e-05
1.104451260024752628e+02 9.811907895502195050e-05 2.595597507426972511e-06
3.977702550237672767e+02 3.295812309195968201e-06 4.757095309781936220e-07
6.850953840450602002e+02 1.098604103065322663e-06 2.746510257663306657e-07
9.724205130663531236e+02 4.806392950910802135e-07 1.816645778766265910e-07
1.547070771108938061e+03 1.373255128831657829e-07 9.710380138960711095e-08
1.834395900130230075e+03 1.373255128831653329e-07 9.710380138960679331e-08
