# mu	p(mu)	err
-1.706356778232579472e+03 1.032937541804282781e-06 7.303971403519712308e-07
-1.629958992093159623e+03 1.032937541804276640e-06 7.303971403519668897e-07
-1.553561205953739773e+03 1.032937541804270499e-06 7.303971403519625487e-07
-1.438964526744609884e+03 1.032937541804270499e-06 7.303971403519625487e-07
-1.324367847535479996e+03 1.032937541804270499e-06 7.303971403519625487e-07
-1.095174489117219764e+03 1.032937541804282781e-06 7.303971403519712308e-07
-9.805778099080898755e+02 1.032937541804282781e-06 7.303971403519712308e-07
-9.423789168383800643e+02 1.549406312706405961e-06 8.945501517251490271e-07
-8.659811306989599871e+02 2.065875083608565563e-06 1.032937541804282781e-06
-8.277822376292501758e+02 1.032937541804270499e-06 7.303971403519625487e-07
-7.895833445595399098e+02 1.549406312706424172e-06 8.945501517251595092e-07
-7.513844514898300986e+02 1.549406312706424172e-06 8.945501517251595092e-07
-7.131855584201202873e+02 5.164687709021352920e-06 1.633217656398443005e-06
-6.749866653504100213e+02 3.098812625412848344e-06 1.265084956792630590e-06
-6.367877722807002101e+02 3.098812625412811922e-06 1.265084956792615767e-06
-5.985888792109899441e+02 3.098812625412848344e-06 1.265084956792630590e-06
-5.603899861412801329e+02 6.197625250825696688e-06 1.789100303450319018e-06
-5.221910930715703216e+02 7.230562792629893919e-06 1.932449191684033050e-06
-4.839922000018600556e+02 3.615281396314989735e-06 1.366447927738258096e-06
-4.457933069321502444e+02 6.197625250825623843e-06 1.789100303450298054e-06
-4.075944138624399784e+02 1.032937541804282781e-05 2.309718559985907148e-06
-3.693955207927301672e+02 1.549406312706424257e-05 2.828815960700706104e-06
-3.311966277230203559e+02 2.117521960698754587e-05 3.307013704840615409e-06
-2.929977346533100899e+02 2.788931362871563594e-05 3.795254870377891346e-06
-2.547988415836002787e+02 3.770222027585632448e-05 4.412711112927439015e-06
-2.165999485138904674e+02 5.629509602833274200e-05 5.392092270498593795e-06
-1.784010554441802014e+02 8.108559703163619283e-05 6.471335151017560174e-06
-1.402021623744703902e+02 1.616547252923702786e-04 9.137265306549537076e-06
-1.020032693047605790e+02 4.111091416380996833e-04 1.457137718571793632e-05
-6.380437623505031297e+01 1.123319576712157640e-03 2.408649997643580145e-05
-2.560548316534050173e+01 4.190111138329023419e-03 4.651947494927406891e-05
1.259340990436976426e+01 1.139639989872665189e-02 7.671951934419715907e-05
5.079230297407957551e+01 6.742499804127456350e-03 5.901093616140686427e-05
8.899119604378938675e+01 1.311314209320521259e-03 2.602408188494408379e-05
1.271900891134996527e+02 2.912883867888077494e-04 1.226545372592808414e-05
1.653889821832094640e+02 1.063925668058398602e-04 7.412721376885510923e-06
2.035878752529197300e+02 3.925162658856274739e-05 4.502470359714187935e-06
2.417867683226295412e+02 3.253753256683490804e-05 4.099343783214774499e-06
2.799856613923393525e+02 1.342818804345551607e-05 2.633484340991269332e-06
3.181845544620496185e+02 1.032937541804282781e-05 2.309718559985907148e-06
3.563834475317594297e+02 7.230562792629979469e-06 1.932449191684055920e-06
3.945823406014692409e+02 6.197625250825623843e-06 1.789100303450298054e-06
4.327812336711795069e+02 2.582343854510706953e-06 1.154859279992953574e-06
4.709801267408893182e+02 5.164687709021413907e-06 1.633217656398462275e-06
5.091790198105991294e+02 3.098812625412848344e-06 1.265084956792630590e-06
5.473779128803089407e+02 2.582343854510645967e-06 1.154859279992926257e-06
5.855768059500196614e+02 1.549406312706424172e-06 8.945501517251595092e-07
6.237756990197294726e+02 1.549406312706424172e-06 8.945501517251595092e-07
6.619745920894392839e+02 1.549406312706424172e-06 8.945501517251595092e-07
7.001734851591490951e+02 2.065875083608565563e-06 1.032937541804282781e-06
8.147701643682794383e+02 2.065875083608565563e-06 1.032937541804282781e-06
9.675657366471186833e+02 1.032937541804258217e-06 7.303971403519538666e-07
1.196759095065379370e+03 1.032937541804295063e-06 7.303971403519799129e-07
