# mu	p(mu)	err
-8.887989757379602906e+02 1.140913557963480816e-06 8.067477135836483798e-07
-7.850477219335057271e+02 1.140913557963480816e-06 8.067477135836483798e-07
-7.504639706653542817e+02 1.140913557963473404e-06 8.067477135836431918e-07
-6.812964681290511635e+02 1.140913557963473404e-06 8.067477135836431918e-07
-6.467127168608994907e+02 1.711370336945221012e-06 9.880601247184640342e-07
-6.121289655927480453e+02 1.711370336945209789e-06 9.880601247184574697e-07
-5.429614630564449271e+02 6.845481347780884048e-06 1.976120249436928068e-06
-5.083777117882934817e+02 1.711370336945209789e-06 9.880601247184574697e-07
-4.737939605201418090e+02 3.422740673890442024e-06 1.397328028816903535e-06
-4.392102092519903636e+02 1.711370336945209789e-06 9.880601247184574697e-07
-4.046264579838386908e+02 6.275024568799144487e-06 1.891991094997131567e-06
-3.700427067156872454e+02 7.986394905744313195e-06 2.134453820912284810e-06
-3.354589554475355726e+02 1.369096269556176810e-05 2.794656057633807070e-06
-3.008752041793841272e+02 1.882507370639743431e-05 3.277024704002906133e-06
-2.662914529112326818e+02 2.167735760130599489e-05 3.516531756443596363e-06
-2.317077016430810090e+02 3.765014741279486862e-05 4.634412780632587318e-06
-1.971239503749295636e+02 4.848882621344762043e-05 5.259351634786224121e-06
-1.625401991067778908e+02 8.157531939438887071e-05 6.821670905733416254e-06
-1.279564478386264454e+02 1.694256633575769156e-04 9.831074112008718398e-06
-9.337269657047500004e+01 3.901924368235052992e-04 1.491938070743454510e-05
-5.878894530232309990e+01 1.090142904634105797e-03 2.493751010039635922e-05
-2.420519403417165449e+01 3.986922428303383593e-03 4.769032319559185680e-05
1.037855723397979091e+01 1.111820262235412027e-02 7.963952571439932807e-05
4.496230850213123631e+01 8.972144219824812472e-03 7.154173951058851952e-05
7.954605977028268171e+01 2.215654129565050590e-03 3.555186237160092673e-05
1.141298110384345819e+02 4.426744604898305633e-04 1.589108702601897051e-05
1.487135623065860273e+02 1.391914540715446494e-04 8.910819746321783303e-06
1.832973135747374727e+02 5.305248044530186217e-05 5.501285950740851672e-06
2.178810648428889181e+02 2.224781438028758030e-05 3.562501442913718714e-06
2.524648161110408182e+02 1.540233303250699017e-05 2.964180374155391679e-06
2.870485673791922636e+02 9.127308463707846527e-06 2.281827115926961632e-06
3.216323186473437090e+02 5.704567789817403232e-06 1.803942728265567899e-06
3.562160699154951544e+02 5.704567789817403232e-06 1.803942728265567899e-06
3.907998211836465998e+02 1.711370336945198566e-06 9.880601247184509052e-07
4.253835724517985000e+02 2.281827115926961632e-06 1.140913557963480816e-06
4.599673237199499454e+02 2.281827115926961632e-06 1.140913557963480816e-06
4.945510749881013908e+02 1.140913557963480816e-06 8.067477135836483798e-07
5.637185775244047363e+02 1.140913557963480816e-06 8.067477135836483798e-07
5.983023287925561817e+02 1.140913557963480816e-06 8.067477135836483798e-07
6.328860800607076271e+02 1.140913557963480816e-06 8.067477135836483798e-07
7.366373338651624181e+02 1.140913557963480816e-06 8.067477135836483798e-07
2.154571135859375772e+03 1.140913557963510886e-06 8.067477135836696615e-07
