# s	p(s)	error
1.000000000000000000e+00 1.232338502934280156e+00 3.877656465125262769e-02
1.811609194200414219e+00 1.825212433934716161e-01 1.108737593521470777e-02
2.438354098268828540e+00 7.856181749814170057e-02 6.269915616520582886e-03
3.281927872511474220e+00 4.535649040437213231e-02 4.106383696630164053e-03
4.417344703140069662e+00 2.182098972926210453e-02 2.455053153062382656e-03
5.945570708544391181e+00 3.919660593795408488e-02 2.836166867035771512e-03
8.002502278161049531e+00 9.910514336448444234e-03 1.229248015363928288e-03
1.077105056036769071e+01 1.042169614558314909e-02 1.086536932638572633e-03
1.449740670372631612e+01 7.658782101264213424e-03 8.028585144512506320e-04
1.951293422635963282e+01 4.377076159970278053e-03 5.231606651632002888e-04
2.626363527653332852e+01 2.601607837269378533e-03 3.476544707788552734e-04
3.534981105030105653e+01 1.139030850436593403e-03 1.982798205052272280e-04
4.757944314009409226e+01 8.975472764759425673e-04 1.517131799067270102e-04
6.404004271197280218e+01 3.620017182844523489e-04 8.304888986263198080e-05
8.619535664753031767e+01 2.406432555564118271e-04 5.836456239715235249e-05
1.160155301739971492e+02 1.262041862624601674e-04 3.643201045574452569e-05
1.561523006000496423e+02 7.813763402328714660e-05 2.470928944902536277e-05
2.101748011332487067e+02 4.644275622155258202e-05 1.641999393062677402e-05
2.828869434625969461e+02 3.450529364652491800e-05 1.219946356214543090e-05
3.807546021222372019e+02 1.922714196730399206e-05 7.849447838657851387e-06
5.124805876960931528e+02 1.428507335784181231e-05 5.831856777489795352e-06
6.897785379387657940e+02 5.306647269415692842e-06 3.063794229491542883e-06
9.284145445194744752e+02 2.628431747048112924e-06 1.858581912223724600e-06
1.249609141291986816e+03 1.952830035088547943e-06 1.380859360315875685e-06
2.263803409521446611e+03 1.077953259091543566e-06 7.622280593057698050e-07
