# s	p(s)	error
1.000000000000000000e+00 1.186073424767301931e+00 3.609106497791432500e-02
1.811609194200414219e+00 1.921686617656736262e-01 1.079326734952231956e-02
2.438354098268828540e+00 8.602494680788544401e-02 6.224546693181727368e-03
3.281927872511474220e+00 4.450516632349132279e-02 3.859087341442845112e-03
4.417344703140069662e+00 2.635314154358202668e-02 2.559643380998110999e-03
5.945570708544391181e+00 3.842002174035779455e-02 2.663949199794255016e-03
8.002502278161049531e+00 1.276277055800392919e-02 1.323437655957775084e-03
1.077105056036769071e+01 1.121559815059432891e-02 1.069365325260374479e-03
1.449740670372631612e+01 6.363217721964549781e-03 6.942839731996908311e-04
1.951293422635963282e+01 3.939701148544676873e-03 4.708843524968167561e-04
2.626363527653332852e+01 2.467089998256203395e-03 3.211877601646577962e-04
3.534981105030105653e+01 1.460153725478511525e-03 2.129853107525421421e-04
4.757944314009409226e+01 9.001876945385236910e-04 1.441453936045115154e-04
6.404004271197280218e+01 4.458713373062821086e-04 8.744256344140166994e-05
8.619535664753031767e+01 2.420792413697848337e-04 5.553678681367803829e-05
1.160155301739971492e+02 1.609239232949613368e-04 3.902978431964234979e-05
1.561523006000496423e+02 7.736278894425683010e-05 2.332575851486862255e-05
2.101748011332487067e+02 2.612625605263536649e-05 1.168401690625159969e-05
2.828869434625969461e+02 2.329303969850423809e-05 9.509343636621250443e-06
3.807546021222372019e+02 1.730588879959846552e-05 7.065099517393788333e-06
5.124805876960931528e+02 6.428825756977061835e-06 3.711684281363906549e-06
