# s	p(s)	error
1.000000000000000000e+00 1.329390883964172154e+00 4.176841292448220389e-02
1.804721766827170226e+00 2.006975526577134128e-01 1.208057304446245699e-02
2.424462017082328114e+00 7.902795104889707989e-02 6.540399765224690597e-03
3.257020655659783159e+00 3.827774487270157316e-02 3.927213760603031657e-03
4.375479375074184496e+00 2.849319926238953055e-02 2.923340562486034279e-03
5.878016072274911963e+00 2.723781792446298283e-02 2.465996166361539808e-03
7.896522868499724623e+00 1.828100379135821560e-02 1.743025320891689349e-03
1.060818355139448244e+01 1.138125234716251023e-02 1.186577582202148979e-03
1.425102670302997687e+01 5.893551340270338293e-03 7.366939175337922866e-04
1.914481976169957633e+01 3.016092421750229957e-03 4.546930407263575537e-04
2.571913809059344302e+01 2.194094336051380899e-03 3.345962494227010730e-04
3.455107294592217926e+01 8.735938109100645568e-04 1.821569016057991025e-04
4.641588833612777165e+01 7.633792458012165225e-04 1.469124043523686103e-04
6.235507341273912374e+01 3.788296486765933575e-04 8.929100449791219768e-05
8.376776400682915380e+01 1.566629600182168171e-04 4.954117786414590256e-05
1.125335582600764610e+02 8.163177496939718572e-05 3.085391080711603190e-05
1.511775070615661605e+02 8.680726464204038915e-05 2.745086737178487635e-05
2.030917620904734804e+02 3.877057068687341890e-05 1.582801920322443430e-05
2.728333376486766610e+02 2.405004090870299486e-05 1.075550526670214121e-05
3.665241237079625876e+02 1.074142601910178183e-05 6.201565203608864362e-06
4.923882631706736674e+02 5.330470624507328894e-06 3.769211925504822963e-06
7.017038286703822450e+03 3.740411645831799277e-07 2.644870439196800267e-07
