# mu	p(mu)	err
-1.365714910019805757e+03 2.272820783582301138e-07 1.607126988492767715e-07
-8.449030053757373935e+02 6.818462350746903944e-07 2.783625598284636335e-07
-6.712990371610480906e+02 1.704615587686721433e-06 4.401298521864160204e-07
-4.976950689463583331e+02 4.091077410448142790e-06 6.818462350746905003e-07
-3.240911007316690302e+02 2.056902809141977371e-05 1.528883817434584169e-06
-1.504871325169792726e+02 1.634839989630749221e-03 1.363029402886130176e-05
2.311683569771003022e+01 4.081531563157096698e-03 2.153670096090695214e-05
1.967208039123993331e+02 1.227323223134442583e-05 1.180992322098915973e-06
3.703247721270886359e+02 2.045538705224060384e-06 4.821380965478277999e-07
5.439287403417788482e+02 5.682051958955753640e-07 2.541090886382181673e-07
7.175327085564681511e+02 5.682051958955753640e-07 2.541090886382181673e-07
8.911366767711574539e+02 2.272820783582301138e-07 1.607126988492767715e-07
