# s	p(s)	error
1.000000000000000000e+00 1.297453175239142942e+00 4.032937747923877325e-02
1.804721766827170226e+00 1.812932332311551487e-01 1.122176941802349899e-02
2.424462017082328114e+00 6.876819095880930266e-02 5.962958396652199775e-03
3.257020655659783159e+00 4.657106835795590816e-02 4.233733487086901136e-03
4.375479375074184496e+00 2.206055466193743500e-02 2.514033526293743114e-03
5.878016072274911963e+00 2.687145107997820220e-02 2.393899129207977330e-03
7.896522868499724623e+00 2.174883573585986371e-02 1.858128435735581854e-03
1.060818355139448244e+01 1.205342554489167127e-02 1.193466968772677111e-03
1.425102670302997687e+01 5.893590981570248459e-03 7.200167354817686672e-04
1.914481976169957633e+01 3.732286011233850679e-03 4.943533587700462252e-04
2.571913809059344302e+01 3.168168632786102015e-03 3.929629555014795971e-04
3.455107294592217926e+01 1.124738337956773153e-03 2.020089688898190640e-04
4.641588833612777165e+01 8.642405810789494493e-04 1.527775938643818421e-04
6.235507341273912374e+01 4.422850191106790204e-04 9.429548290775161923e-05
8.376776400682915380e+01 1.646141278986075777e-04 4.963302703920512106e-05
1.125335582600764610e+02 1.002563297407189929e-04 3.341877658023966656e-05
1.511775070615661605e+02 9.950511592286919425e-05 2.872465273190672440e-05
2.030917620904734804e+02 4.320729476820238851e-05 1.633082239721795706e-05
2.728333376486766610e+02 1.837866234228564819e-05 9.189331171142824093e-06
4.923882631706736674e+02 7.637740625773845949e-06 4.409651606291071330e-06
6.614740641230146139e+02 5.685383668457021990e-06 3.282457791429963883e-06
8.886238162743397879e+02 2.821391738850153091e-06 1.995025230924648058e-06
2.154434690031882383e+03 1.745578020384190172e-06 1.007809939960306306e-06
