# s	p(s)	error
1.000000000000000000e+00 1.174571509548097969e+00 3.562580531915796739e-02
1.811609194200414219e+00 1.908689922291588181e-01 1.066990103553195485e-02
2.438354098268828540e+00 9.350516467123902442e-02 6.437161004812178705e-03
3.281927872511474220e+00 4.082653959009266420e-02 3.666331486893338251e-03
4.417344703140069662e+00 2.201563099574576146e-02 2.320651269078578393e-03
5.945570708544391181e+00 3.780242886752213649e-02 2.621126838825599357e-03
8.002502278161049531e+00 1.296269626140877582e-02 1.322999647130610433e-03
1.077105056036769071e+01 1.233948303442924423e-02 1.112613715963879472e-03
1.449740670372631612e+01 6.633604917377623061e-03 7.031607149220046090e-04
1.951293422635963282e+01 4.097878308676900123e-03 4.763686772432054349e-04
2.626363527653332852e+01 2.509717936955678692e-03 3.213364541594296558e-04
3.534981105030105653e+01 1.681223728775258159e-03 2.266961613420436200e-04
4.757944314009409226e+01 7.267424719368571632e-04 1.284711325207064686e-04
6.404004271197280218e+01 4.724505258680628179e-04 8.928475701632731739e-05
8.619535664753031767e+01 2.005792624213355486e-04 5.014481560533388715e-05
1.160155301739971492e+02 2.142207942954102255e-04 4.466812340134860806e-05
1.561523006000496423e+02 5.535941831810610306e-05 1.957251004763780049e-05
2.101748011332487067e+02 5.141256518170937093e-05 1.625808063260701883e-05
2.828869434625969461e+02 3.055814603686637097e-05 1.080393614157851645e-05
3.807546021222372019e+02 8.513850340288440748e-06 4.915473785805718784e-06
5.124805876960931528e+02 4.216989256663832021e-06 2.981861699577813970e-06
6.897785379387657940e+02 6.266141996882629831e-06 3.133070998441314916e-06
