# mu	p(mu)	err
-6.767099918331092567e+02 3.044508328027755959e-06 1.757747702736882403e-06
-6.183896329931517357e+02 2.029672218685170921e-06 1.435194989418229474e-06
-5.600692741531941010e+02 5.074180546712926456e-06 2.269242526511430143e-06
-5.406291545398748895e+02 2.029672218685182356e-06 1.435194989418237521e-06
-4.628686760865981569e+02 4.059344437370364713e-06 2.029672218685182356e-06
-4.434285564732790590e+02 4.059344437370341843e-06 2.029672218685170921e-06
-4.239884368599598474e+02 6.089016656055511917e-06 2.485830640440650849e-06
-4.045483172466406359e+02 3.044508328027755959e-06 1.757747702736882403e-06
-3.851081976333214243e+02 6.089016656055511917e-06 2.485830640440650849e-06
-3.656680780200022127e+02 6.089016656055511917e-06 2.485830640440650849e-06
-3.462279584066830012e+02 4.059344437370341843e-06 2.029672218685170921e-06
-3.267878387933637896e+02 4.059344437370389277e-06 2.029672218685194638e-06
-3.073477191800448054e+02 9.133524984083268299e-06 3.044508328027755959e-06
-2.879075995667255938e+02 9.133524984083268299e-06 3.044508328027755959e-06
-2.684674799534063823e+02 1.116319720276843922e-05 3.365830598393441996e-06
-2.490273603400871707e+02 1.014836109342585291e-05 3.209193557306251900e-06
-2.295872407267679591e+02 1.522254164013877937e-05 3.930443350613762202e-06
-2.101471211134487476e+02 2.943024717093497582e-05 5.465059701040994511e-06
-1.907070015001295360e+02 3.856377215501824581e-05 6.255869923149989159e-06
-1.712668818868103244e+02 4.363795270173116719e-05 6.654725399255826310e-06
-1.518267622734911129e+02 6.190500266989843901e-05 7.926123394091390793e-06
-1.323866426601721287e+02 8.930557762214751377e-05 9.520006561796711452e-06
-1.129465230468529171e+02 1.349732025425638400e-04 1.170366095432554005e-05
-9.350640343353370554e+01 2.334123051487946407e-04 1.539075162654140880e-05
-7.406628382021449397e+01 3.633113271446455255e-04 1.920160029058940712e-05
-5.462616420689528240e+01 7.195188015238930925e-04 2.702209579468897385e-05
-3.518604459357607084e+01 1.430918914173045196e-03 3.810706212297256429e-05
-1.574592498025685927e+01 3.189629891663745692e-03 5.689421402479207819e-05
3.694194633062352295e+00 7.459045403668002755e-03 8.700407241542277507e-05
2.313431424638156386e+01 1.306500007167659544e-02 1.151470096932657219e-04
4.257443385970054806e+01 1.305383687447367672e-02 1.150978063460969753e-04
6.201455347301975962e+01 7.121104979256921708e-03 8.501031979335924786e-05
8.145467308633897119e+01 2.640603556509407181e-03 5.176658999397391555e-05
1.008947926996581828e+02 8.808777429093640884e-04 2.989893880091093256e-05
1.203349123129773943e+02 3.724448521287287853e-04 1.944146302825468020e-05
1.397750319262966059e+02 1.390325469799341988e-04 1.187835211841721011e-05
1.592151515396158175e+02 8.930557762214751377e-05 9.520006561796711452e-06
1.786552711529350290e+02 4.566762492041633980e-05 6.807727579534290006e-06
1.980953907662542406e+02 3.653409993633350010e-05 6.089016656055583068e-06
2.175355103795732248e+02 1.623737774948136737e-05 4.059344437370341843e-06
2.369756299928924363e+02 2.029672218685170583e-05 4.538485053022860286e-06
2.564157496062116479e+02 1.522254164013877937e-05 3.930443350613762202e-06
2.758558692195308595e+02 4.059344437370341843e-06 2.029672218685170921e-06
2.952959888328500710e+02 5.074180546712926456e-06 2.269242526511430143e-06
3.147361084461692826e+02 6.089016656055511917e-06 2.485830640440650849e-06
3.341762280594884942e+02 2.029672218685170921e-06 1.435194989418229474e-06
3.536163476728077057e+02 2.029672218685170921e-06 1.435194989418229474e-06
3.730564672861269173e+02 4.059344437370341843e-06 2.029672218685170921e-06
4.119367065127651131e+02 2.029672218685170921e-06 1.435194989418229474e-06
4.508169457394035362e+02 3.044508328027755959e-06 1.757747702736882403e-06
