# s	p(s)	error
1.000000000000000000e+00 1.189183198697692179e+00 3.716197495930288058e-02
1.811609194200414219e+00 1.814139700209408401e-01 1.078394116230613729e-02
2.438354098268828540e+00 7.858433421132247909e-02 6.117782121115079332e-03
3.281927872511474220e+00 4.069280395482787610e-02 3.794623534865745017e-03
4.417344703140069662e+00 2.234634211712732688e-02 2.423801113020374910e-03
5.945570708544391181e+00 3.613491088832211651e-02 2.656691485315116306e-03
8.002502278161049531e+00 1.277043449484241422e-02 1.361332891236400255e-03
1.077105056036769071e+01 1.380068722211412642e-02 1.219819939973929446e-03
1.449740670372631612e+01 6.568592768300891491e-03 7.253797235676683009e-04
1.951293422635963282e+01 5.118287518655711271e-03 5.519191371891908875e-04
2.626363527653332852e+01 2.210873904641550824e-03 3.126647860640841990e-04
3.534981105030105653e+01 1.708303595256498815e-03 2.368990848752610854e-04
4.757944314009409226e+01 8.298667615339639942e-04 1.423209754598705990e-04
6.404004271197280218e+01 4.352195913552435631e-04 8.883882707357963228e-05
8.619535664753031767e+01 3.368254865012759659e-04 6.736509730025519048e-05
1.160155301739971492e+02 2.102093231006807244e-04 4.587143499496660330e-05
1.561523006000496423e+02 1.264297683816730997e-04 3.066372289764789165e-05
2.101748011332487067e+02 2.210182593187184934e-05 1.105091296593592467e-05
2.828869434625969461e+02 2.873650484834887664e-05 1.086137791113328648e-05
3.807546021222372019e+02 1.830016043412742338e-05 7.471009212446946340e-06
5.124805876960931528e+02 4.532119831890618539e-06 3.204692666279891735e-06
6.897785379387657940e+02 3.367201655616921515e-06 2.380971124309294947e-06
9.284145445194744752e+02 2.501709445061060459e-06 1.768975713161110341e-06
