# s	p(s)	error
1.000000000000000000e+00 1.212695281265739222e+00 3.588546975808572237e-02
1.811609194200414219e+00 1.799531458295726416e-01 1.027046851088559906e-02
2.438354098268828540e+00 7.359961019523277026e-02 5.661508476556367277e-03
3.281927872511474220e+00 3.818023163000625053e-02 3.514775214406248328e-03
4.417344703140069662e+00 2.644338076781039409e-02 2.521277429528359648e-03
5.945570708544391181e+00 3.839993553671238596e-02 2.618853867206892647e-03
8.002502278161049531e+00 1.380044582691924461e-02 1.353245049379641317e-03
1.077105056036769071e+01 1.163347675913093369e-02 1.070948342236598388e-03
1.449740670372631612e+01 7.178295573688150272e-03 7.251173539308956081e-04
1.951293422635963282e+01 5.169953160397349617e-03 5.304260023861907120e-04
2.626363527653332852e+01 2.102490725422091582e-03 2.915630044883396588e-04
3.534981105030105653e+01 1.411875314276062575e-03 2.059431807129650897e-04
4.757944314009409226e+01 9.820167724440677457e-04 1.480445987287632987e-04
6.404004271197280218e+01 4.974566324775905532e-04 9.082273966284446095e-05
8.619535664753031767e+01 2.833541311644165520e-04 5.908342063039983140e-05
1.160155301739971492e+02 1.647562732856915004e-04 3.883342602777882941e-05
1.561523006000496423e+02 6.800442872930464316e-05 2.150488857631927784e-05
2.101748011332487067e+02 4.041987123029319105e-05 1.429058252081367693e-05
2.828869434625969461e+02 1.501525360922438306e-05 7.507626804612191529e-06
3.807546021222372019e+02 1.394474017895639287e-05 6.236277393743814738e-06
6.897785379387657940e+02 4.618459728598741694e-06 2.666468967547929505e-06
