# mu	p(mu)	err
-1.228987099553099142e+03 3.173077956270408312e-07 2.243704940112356889e-07
-9.802880681971344075e+02 3.173077956270403018e-07 2.243704940112353183e-07
-8.559385525191519264e+02 3.173077956270408312e-07 2.243704940112356889e-07
-7.315890368411696727e+02 1.269231182508161207e-06 4.487409880224706367e-07
-6.072395211631871916e+02 1.586538978135201615e-06 5.017076767543316475e-07
-4.828900054852047106e+02 4.600963036592092794e-06 8.543773870200841593e-07
-3.585404898072224569e+02 9.201926073184151707e-06 1.208272088108685242e-06
-2.341909741292397484e+02 5.235578627846174202e-05 2.882091179364314572e-06
-1.098414584512574947e+02 1.752966916941587228e-03 1.667678128749467542e-05
1.450805722672475895e+01 6.139112575894151332e-03 3.120887917374806143e-05
1.388575729047074674e+02 6.933175334450842914e-05 3.316587539980189009e-06
2.632070885826897211e+02 6.346155912540817472e-06 1.003415353508664989e-06
3.875566042606719748e+02 2.221154569389277984e-06 5.936285286944346246e-07
5.119061199386546832e+02 4.759616934405612998e-07 2.747966118318582335e-07
