# s	p(s)	error
1.000000000000000000e+00 1.251343285270043459e+00 3.910447766468885811e-02
1.804721766827170226e+00 1.834997789188565764e-01 1.114681773516189127e-02
2.424462017082328114e+00 7.510128962355466786e-02 6.152537373176138018e-03
3.257020655659783159e+00 4.314732126837180631e-02 4.023508454544626189e-03
4.375479375074184496e+00 2.373940313570069294e-02 2.574899795284596709e-03
5.878016072274911963e+00 2.390801843334991114e-02 2.229434214459684576e-03
7.896522868499724623e+00 1.934419344076597491e-02 1.730197260138330740e-03
1.060818355139448244e+01 1.393865457297518116e-02 1.267150415725016568e-03
1.425102670302997687e+01 6.774191168568575484e-03 7.621560522316427836e-04
1.914481976169957633e+01 4.340443841822146966e-03 5.263561300557184327e-04
2.571913809059344302e+01 2.993371711414914704e-03 3.771293871418889411e-04
3.455107294592217926e+01 1.343997834727115107e-03 2.180252387461003368e-04
4.641588833612777165e+01 7.108428646382289025e-04 1.368017730834687219e-04
6.235507341273912374e+01 4.311490135938344202e-04 9.192127855422031518e-05
8.376776400682915380e+01 2.479981888697940784e-04 6.014839574541406029e-05
1.125335582600764610e+02 2.063231979188750651e-04 4.733378786507988050e-05
1.511775070615661605e+02 1.131663652274287246e-04 3.024498331339759899e-05
2.030917620904734804e+02 4.211940652393375930e-05 1.591963929028002996e-05
2.728333376486766610e+02 3.135285651992308936e-05 1.185026589188664350e-05
3.665241237079625876e+02 2.000438467174725526e-05 8.166755844022322507e-06
4.923882631706736674e+02 4.963623296593270365e-06 3.509811692276626882e-06
8.886238162743397879e+02 2.750353759693204179e-06 1.944793794140980731e-06
1.193776641714435755e+03 4.094618320782476445e-06 2.047309160391238222e-06
