# s	p(s)	error
1.000000000000000000e+00 1.163754333929110318e+00 3.649226625329891199e-02
1.811609194200414219e+00 1.857048185602508394e-01 1.083052495830346545e-02
2.438354098268828540e+00 7.884113467005665621e-02 6.082725597201085223e-03
3.281927872511474220e+00 4.149141896858556805e-02 3.803512140807020769e-03
4.417344703140069662e+00 2.512758798548927683e-02 2.551320010012413791e-03
5.945570708544391181e+00 3.791517249920534072e-02 2.701344190351099954e-03
8.002502278161049531e+00 1.315534916012099133e-02 1.371539960919429708e-03
1.077105056036769071e+01 1.168624478715925286e-02 1.114239721332266645e-03
1.449740670372631612e+01 7.893144178736707234e-03 7.893144178736707234e-04
1.951293422635963282e+01 4.339597971381911265e-03 5.044680172706153803e-04
2.626363527653332852e+01 2.744897105028722747e-03 3.458245292555782208e-04
3.534981105030105653e+01 1.521427001369533936e-03 2.219229366194342941e-04
4.757944314009409226e+01 1.010113775758435988e-03 1.558639394423839736e-04
6.404004271197280218e+01 4.645816942953818096e-04 9.111196634115960053e-05
8.619535664753031767e+01 2.920647662682006123e-04 6.226841739061429347e-05
1.160155301739971492e+02 1.084967963121354529e-04 3.271301493845170383e-05
1.561523006000496423e+02 1.099216478629259247e-04 2.838164743738588058e-05
2.101748011332487067e+02 7.622330031888424108e-05 2.037153390588869613e-05
2.828869434625969461e+02 2.831558217242294273e-05 1.070228409374930716e-05
3.807546021222372019e+02 1.502675485634176720e-05 6.720169068001055056e-06
5.124805876960931528e+02 4.465734862064825881e-06 3.157751403947209493e-06
6.897785379387657940e+02 4.976820024246150468e-06 2.873368380706834972e-06
