# s	p(s)	error
1.000000000000000000e+00 1.261725117457668244e+00 3.989925152209709142e-02
1.804721766827170226e+00 1.915601000320336644e-01 1.157256886298902755e-02
2.424462017082328114e+00 7.754175614078455403e-02 6.352468180363403036e-03
3.257020655659783159e+00 3.835124177405799251e-02 3.854444824507707607e-03
4.375479375074184496e+00 2.681773261051509719e-02 2.780869327930102393e-03
5.878016072274911963e+00 2.962191053379870098e-02 2.521584479544751456e-03
7.896522868499724623e+00 1.901410171005924604e-02 1.743019845995285493e-03
1.060818355139448244e+01 1.201282351929825777e-02 1.195320616113101225e-03
1.425102670302997687e+01 6.551644357807294775e-03 7.616131864843642607e-04
1.914481976169957633e+01 2.899787298034557995e-03 4.371593836099598850e-04
2.571913809059344302e+01 2.698180678362327358e-03 3.638226084505716924e-04
3.455107294592217926e+01 1.278118893156698086e-03 2.160415241200571291e-04
4.641588833612777165e+01 1.005772614064081314e-03 1.653479992115969419e-04
6.235507341273912374e+01 3.035178330493069464e-04 7.836796751179525252e-05
8.376776400682915380e+01 1.807461568182442292e-04 5.217692114700181168e-05
1.125335582600764610e+02 1.906038281239521074e-04 4.622821858836050475e-05
1.511775070615661605e+02 9.180582853758941376e-05 2.768049880244420613e-05
2.030917620904734804e+02 6.833845031021760369e-05 2.060481803939439671e-05
2.728333376486766610e+02 2.312263465182493209e-05 1.034075658007454631e-05
3.665241237079625876e+02 1.721203374955722999e-05 7.697455499006110527e-06
4.923882631706736674e+02 5.124919547565755030e-06 3.623865365119238289e-06
8.886238162743397879e+02 5.679456680544979288e-06 2.839728340272489644e-06
1.193776641714435755e+03 3.170756756420486250e-06 1.830637266854192462e-06
1.603718743751329384e+03 1.573499246515397809e-06 1.112631987402960717e-06
