# mu	p(mu)	err
-8.214179728173172634e+02 2.016827669883195116e-06 1.426112521859070757e-06
-6.649065512565218796e+02 2.016827669883195116e-06 1.426112521859070757e-06
-6.062147681712235681e+02 2.016827669883218833e-06 1.426112521859087698e-06
-5.866508404761243582e+02 3.025241504824792462e-06 1.746623997174222659e-06
-5.475229850859254839e+02 2.016827669883195116e-06 1.426112521859070757e-06
-5.279590573908260467e+02 2.016827669883195116e-06 1.426112521859070757e-06
-5.083951296957266095e+02 2.016827669883195116e-06 1.426112521859070757e-06
-4.888312020006271723e+02 2.016827669883195116e-06 1.426112521859070757e-06
-4.692672743055277351e+02 6.050483009649584924e-06 2.470099345170092186e-06
-4.497033466104282979e+02 3.025241504824792462e-06 1.746623997174222659e-06
-4.301394189153288607e+02 4.033655339766390232e-06 2.016827669883195116e-06
-4.105754912202294236e+02 2.016827669883195116e-06 1.426112521859070757e-06
-3.910115635251299864e+02 2.016827669883218833e-06 1.426112521859087698e-06
-3.714476358300307766e+02 4.033655339766390232e-06 2.016827669883195116e-06
-3.518837081349313394e+02 7.058896844591182694e-06 2.668012225892403312e-06
-3.323197804398319022e+02 1.109255218435757293e-05 3.344530323904660734e-06
-3.127558527447324650e+02 5.042069174707988001e-06 2.254881884380664796e-06
-2.931919250496330278e+02 1.109255218435757293e-05 3.344530323904660734e-06
-2.736279973545335906e+02 1.210096601929916985e-05 3.493247994348445319e-06
-2.540640696594341534e+02 1.210096601929916985e-05 3.493247994348445319e-06
-2.345001419643347162e+02 1.714303519400715785e-05 4.157796755798379807e-06
-2.149362142692352791e+02 2.722717354342313385e-05 5.239871991522667766e-06
-1.953722865741358419e+02 2.924400121330666990e-05 5.430474694955097234e-06
-1.758083588790366321e+02 5.647117475672946155e-05 7.546278148868533183e-06
-1.562444311839371949e+02 7.260579611579501909e-05 8.556675131154426237e-06
-1.366805034888377577e+02 9.680772815439335878e-05 9.880397380680368743e-06
-1.171165757937383205e+02 1.401695230568820603e-04 1.188902377353688141e-05
-9.755264809863888331e+01 2.450445618908082216e-04 1.571961597456800330e-05
-7.798872040353944612e+01 4.033655339766390401e-04 2.016827669883195201e-05
-5.842479270844000894e+01 7.825291359146796999e-04 2.809115887430165657e-05
-3.886086501334057175e+01 1.450099094646017418e-03 3.824003123792302824e-05
-1.929693731824113456e+01 3.224907444143229086e-03 5.702667168159281119e-05
2.669903768583026249e-01 7.149654089735926234e-03 8.491060062875826217e-05
1.983091807195773981e+01 1.236920409939377963e-02 1.116838239900709936e-04
3.939484576705694963e+01 1.293089060545610583e-02 1.141914575818097960e-04
5.895877346215638681e+01 7.250495473230086224e-03 8.550730930971132742e-05
7.852270115725582400e+01 2.954652536378880867e-03 5.458491087406615333e-05
9.808662885235526119e+01 1.000346524262064798e-03 3.176103390637034275e-05
1.176505565474546984e+02 3.892477402874566696e-04 1.981218833258015515e-05
1.372144842425541356e+02 1.431947645617068579e-04 1.201663770258677618e-05
1.567784119376535727e+02 8.974883130980218710e-05 9.513357092143874517e-06
1.763423396327530099e+02 4.739545024225508925e-05 6.913336946625423218e-06
1.959062673278524471e+02 3.428607038801431570e-05 5.880012561640924170e-06
2.154701950229518843e+02 3.327765655307271878e-05 5.792896448457666173e-06
2.350341227180513215e+02 1.512620752412414019e-05 3.905569988814007458e-06
2.545980504131505313e+02 1.210096601929916985e-05 3.493247994348445319e-06
2.741619781082499685e+02 1.109255218435757293e-05 3.344530323904660734e-06
2.937259058033494057e+02 4.033655339766343645e-06 2.016827669883171822e-06
3.132898334984490702e+02 6.050483009649655228e-06 2.470099345170120561e-06
3.328537611935482801e+02 6.050483009649655228e-06 2.470099345170120561e-06
3.524176888886474899e+02 3.025241504824757734e-06 1.746623997174202542e-06
3.719816165837471544e+02 2.016827669883218833e-06 1.426112521859087698e-06
4.306733996690452386e+02 2.016827669883171822e-06 1.426112521859054452e-06
6.067487489249399459e+02 2.016827669883171822e-06 1.426112521859054452e-06
