# s	p(s)	error
1.000000000000000000e+00 1.129013458552097005e+00 3.606501201192328920e-02
1.811609194200414219e+00 2.022253739534350669e-01 1.134023585639369787e-02
2.438354098268828540e+00 8.268263674794203155e-02 6.250219845089855300e-03
3.281927872511474220e+00 4.458078710913045140e-02 3.955905163618087840e-03
4.417344703140069662e+00 2.920988019275244998e-02 2.760074243429085864e-03
5.945570708544391181e+00 3.584686855362046592e-02 2.635514191689647054e-03
8.002502278161049531e+00 1.382033180520863928e-02 1.410531708279945352e-03
1.077105056036769071e+01 1.358371933841900914e-02 1.205360177702765418e-03
1.449740670372631612e+01 6.675165023599319812e-03 7.283202142134659416e-04
1.951293422635963282e+01 4.605163622340305817e-03 5.214321008054063986e-04
2.626363527653332852e+01 2.280980372498578584e-03 3.163150650527144728e-04
3.534981105030105653e+01 1.433965236978498392e-03 2.161783933395792535e-04
4.757944314009409226e+01 7.263985075345355102e-04 1.326216161049171411e-04
6.404004271197280218e+01 4.317503239869275146e-04 8.813066583744107564e-05
8.619535664753031767e+01 2.405811948382648993e-04 5.670553143203305033e-05
1.160155301739971492e+02 1.688129797179506832e-04 4.094316155013897279e-05
1.561523006000496423e+02 7.377762255925358816e-05 2.333053276394622561e-05
2.101748011332487067e+02 7.125834811454538327e-05 1.976350984091200533e-05
2.828869434625969461e+02 2.850743745218826315e-05 1.077479857345984356e-05
3.807546021222372019e+02 1.815428430472026833e-05 7.411455531996989803e-06
5.124805876960931528e+02 6.743989395123007715e-06 3.893644092686250574e-06
6.897785379387657940e+02 3.340360669920492912e-06 2.361991681309619129e-06
