# s	p(s)	error
1.000000000000000000e+00 1.311817144223399456e+00 3.944534318962874403e-02
1.811609194200414219e+00 1.643339827496191063e-01 1.037266901503305222e-02
2.438354098268828540e+00 8.561188690006035773e-02 6.453238782769156814e-03
3.281927872511474220e+00 3.722428528121660141e-02 3.667817814632287707e-03
4.417344703140069662e+00 1.799002172622320150e-02 2.197830958250547497e-03
5.945570708544391181e+00 3.770391357339080568e-02 2.742556157875179236e-03
8.002502278161049531e+00 1.200542082324898563e-02 1.333935647027665022e-03
1.077105056036769071e+01 1.123208244824544337e-02 1.112141883864165536e-03
1.449740670372631612e+01 5.645168943326777690e-03 6.795984790556844519e-04
1.951293422635963282e+01 4.680436095718731176e-03 5.333851955506037487e-04
2.626363527653332852e+01 1.987083024544309025e-03 2.995640372590019211e-04
3.534981105030105653e+01 1.375672118875117958e-03 2.148438899299968442e-04
4.757944314009409226e+01 8.475742180788002709e-04 1.453577792037824817e-04
6.404004271197280218e+01 3.704218174268913760e-04 8.282883641155453273e-05
8.619535664753031767e+01 2.201680455383966180e-04 5.504201138459915451e-05
1.160155301739971492e+02 1.329062482671654430e-04 3.686156099667784825e-05
1.561523006000496423e+02 9.874455129319550375e-05 2.738681098925387615e-05
2.101748011332487067e+02 4.514685658139436122e-05 1.596182421898023203e-05
2.828869434625969461e+02 2.515686519756386933e-05 1.027024721033530169e-05
3.807546021222372019e+02 1.869064395590609796e-05 7.630423442667399225e-06
5.124805876960931528e+02 6.943237337859510685e-06 4.008679946060649401e-06
6.897785379387657940e+02 3.439050029064635522e-06 2.431775596391397137e-06
1.249609141291986816e+03 2.847509860355829258e-06 1.644010584396551725e-06
1.681924324880868880e+03 1.410398117117722679e-06 9.973020727866800122e-07
3.046989570903508138e+03 1.167799977196704434e-06 6.742296311941562117e-07
