# mu	p(mu)	err
-1.253848761112805278e+03 4.999320059544735952e-07 2.886358782143249572e-07
-1.017074138341420621e+03 3.332880039696484811e-07 2.356702076950674033e-07
-8.986868269557280655e+02 6.665760079392969622e-07 3.332880039696484811e-07
-7.802995155700355099e+02 1.499796017863418033e-06 4.999320059544726423e-07
-6.619122041843429542e+02 1.999728023817898192e-06 5.772717564286509731e-07
-5.435248927986508534e+02 2.333016027787539209e-06 6.235247609880888901e-07
-4.251375814129582977e+02 7.165692085347441735e-06 1.092757798459145596e-06
-3.067502700272657421e+02 2.233029626596653045e-05 1.929043787804583249e-06
-1.883629586415736412e+02 1.494796697803873174e-04 4.990980904348736512e-06
-6.997564725588108558e+01 5.251619078549750810e-03 2.958294813147238723e-05
4.841166412981147005e+01 2.962097135280250884e-03 2.221746432180963978e-05
1.667989755155040257e+02 3.916134046643369169e-05 2.554604176465848189e-06
2.851862869011965813e+02 4.666032055575096206e-06 8.817971734648011608e-07
4.035735982868886822e+02 1.166508013893769605e-06 4.408985867323989393e-07
5.219609096725812378e+02 3.332880039696484811e-07 2.356702076950674033e-07
6.403482210582737935e+02 4.999320059544745481e-07 2.886358782143254866e-07
7.587355324439658943e+02 3.332880039696484811e-07 2.356702076950674033e-07
