# s	p(s)	error
1.000000000000000000e+00 1.327317412955825393e+00 4.082604390186670568e-02
1.804721766827170226e+00 1.976095313676565490e-01 1.172596836557088587e-02
2.424462017082328114e+00 8.235340196536922175e-02 6.531049601791978805e-03
3.257020655659783159e+00 4.009706929367276573e-02 3.931841130121529158e-03
4.375479375074184496e+00 2.008964227515020601e-02 2.401171519855322539e-03
5.878016072274911963e+00 2.691780114652408962e-02 2.398028321323903214e-03
7.896522868499724623e+00 1.812878750670242692e-02 1.697916515995696743e-03
1.060818355139448244e+01 1.124559358908259338e-02 1.153773557874633289e-03
1.425102670302997687e+01 5.815640955071906502e-03 7.158559161602715036e-04
1.914481976169957633e+01 3.345173892322825335e-03 4.684180379030110386e-04
2.571913809059344302e+01 2.001830265647969783e-03 3.126333632487110449e-04
3.455107294592217926e+01 1.272056233465139723e-03 2.150167475933988104e-04
4.641588833612777165e+01 8.116230877451486355e-04 1.481814244500042200e-04
6.235507341273912374e+01 5.236020734691048967e-04 1.026868149991003512e-04
8.376776400682915380e+01 2.698332017700567475e-04 6.360029558696168709e-05
1.125335582600764610e+02 1.673821000342749896e-04 4.321787239239806381e-05
1.511775070615661605e+02 6.645116696530836437e-05 2.349403538946451733e-05
2.030917620904734804e+02 2.473246984452267633e-05 1.236623492226133816e-05
2.728333376486766610e+02 1.841036335538143937e-05 9.205181677690719687e-06
3.665241237079625876e+02 6.852155910992340346e-06 4.845205910410168346e-06
4.923882631706736674e+02 7.650914822627273286e-06 4.417257732390754538e-06
6.614740641230146139e+02 3.796793520720328263e-06 2.684738445266490450e-06
8.886238162743397879e+02 2.826258305023245333e-06 1.998466412866734651e-06
