# s	p(s)	error
1.000000000000000000e+00 1.313282669316134577e+00 4.276636781196558462e-02
1.804721766827170226e+00 2.021797035068099158e-01 1.249070379667476839e-02
2.424462017082328114e+00 7.754698268496705571e-02 6.674181610833607170e-03
3.257020655659783159e+00 3.720019875108689783e-02 3.988279937949754279e-03
4.375479375074184496e+00 1.877901855385889079e-02 2.444819974815575035e-03
5.878016072274911963e+00 2.511433115100875427e-02 2.439319478953344122e-03
7.896522868499724623e+00 1.763642772619620006e-02 1.763642772619619919e-03
1.060818355139448244e+01 1.325949147897674714e-02 1.319368714485431556e-03
1.425102670302997687e+01 5.961152079355367707e-03 7.632473130461564807e-04
1.914481976169957633e+01 4.946569906772920258e-03 5.998597120625427225e-04
2.571913809059344302e+01 2.111809392815528451e-03 3.381601392597926095e-04
3.455107294592217926e+01 1.047992874776895863e-03 2.055283122535997008e-04
4.641588833612777165e+01 6.600890593110471643e-04 1.407314603036162730e-04
6.235507341273912374e+01 6.476982496941244716e-04 1.202745455136350312e-04
8.376776400682915380e+01 1.828783448629676706e-04 5.513989565378933622e-05
1.125335582600764610e+02 1.485065863144844212e-04 4.287015879254999244e-05
1.511775070615661605e+02 6.448480352390308264e-05 2.437296478101558570e-05
2.030917620904734804e+02 4.800121747801728764e-05 1.814275486788011131e-05
2.728333376486766610e+02 1.531335459868348576e-05 8.841169399746104531e-06
3.665241237079625876e+02 1.899826585077861668e-05 8.496282779390772481e-06
6.614740641230146139e+02 4.210791092563578313e-06 2.977478935711617160e-06
