# mu	p(mu)	err
-3.406512976621877897e+03 1.482586452095863255e-07 1.048346933972289353e-07
-2.608102793162583566e+03 1.482586452095863255e-07 1.048346933972289353e-07
-2.075829337523054164e+03 1.482586452095860873e-07 1.048346933972287632e-07
-1.543555881883524307e+03 2.223879678143791177e-07 1.283957530821656215e-07
-1.277419154063759379e+03 5.189052582335513718e-07 1.961277524699611907e-07
-1.011282426243994450e+03 3.706466130239652050e-07 1.657582044703290133e-07
-7.451456984242295221e+02 9.636811938623128365e-07 2.672770736669939951e-07
-4.790089706044655031e+02 9.785070583832680227e-06 8.516810752973223244e-07
-2.128722427847005747e+02 2.512687519012065090e-03 1.364785051580952927e-05
5.326448503506435372e+01 1.228841780819654424e-03 9.544276232414302880e-06
3.194012128548292822e+02 2.372138323353377397e-06 4.193387735889150529e-07
5.855379406745942106e+02 4.447759356287582355e-07 1.815790153599057443e-07
1.117811396314124067e+03 2.223879678143798854e-07 1.283957530821660715e-07
1.383948124133888086e+03 1.482586452095860873e-07 1.048346933972287632e-07
