# s	p(s)	error
1.000000000000000000e+00 1.305511125784406978e+00 4.054069588335554308e-02
1.811609194200414219e+00 1.730360736049610382e-01 1.096571560590023364e-02
2.438354098268828540e+00 7.538030711220916613e-02 6.238518605071925911e-03
3.281927872511474220e+00 4.066105604687947350e-02 3.949350888685037794e-03
4.417344703140069662e+00 2.023479828139282746e-02 2.401428745760951413e-03
5.945570708544391181e+00 3.366707580507666969e-02 2.669972785370901616e-03
8.002502278161049531e+00 9.753662052458285728e-03 1.238716319379140922e-03
1.077105056036769071e+01 1.507764336741761017e-02 1.327512476809736535e-03
1.449740670372631612e+01 6.512875281627479584e-03 7.520420594092169873e-04
1.951293422635963282e+01 3.935582994034002649e-03 5.038997672730788748e-04
2.626363527653332852e+01 2.204980808693638578e-03 3.251066837177970874e-04
3.534981105030105653e+01 1.175245681482704578e-03 2.045840134045659009e-04
4.757944314009409226e+01 6.350292179108534864e-04 1.296247963033549382e-04
6.404004271197280218e+01 3.931698471556334200e-04 8.791545049431986826e-05
8.619535664753031767e+01 2.336888183698051255e-04 5.842220459245128138e-05
1.160155301739971492e+02 1.519195717763049665e-04 4.060221342373896331e-05
1.561523006000496423e+02 8.062197517472441800e-05 2.549490710136806957e-05
2.101748011332487067e+02 4.192945483569285640e-05 1.584784430053684556e-05
2.828869434625969461e+02 4.005266582303777898e-05 1.335088860767925966e-05
3.807546021222372019e+02 1.653204824351886025e-05 7.393356735962833031e-06
5.124805876960931528e+02 9.826172701721035962e-06 4.913086350860517981e-06
6.897785379387657940e+02 5.475369068486835727e-06 3.161205805603425105e-06
9.284145445194744752e+02 5.424002446652421042e-06 2.712001223326210521e-06
1.681924324880868880e+03 2.245518430803063972e-06 1.296450670494415024e-06
5.519954321281567900e+03 4.561380826619013873e-07 3.225383314076603964e-07
