# s	p(s)	error
1.000000000000000000e+00 1.290098536446433020e+00 3.970003809036161402e-02
1.811609194200414219e+00 1.652192067072392467e-01 1.055546792531360419e-02
2.438354098268828540e+00 6.663675361641833994e-02 5.778139339751879253e-03
3.281927872511474220e+00 3.945806622300730010e-02 3.832506187836368268e-03
4.417344703140069662e+00 2.378461496464409283e-02 2.564760991213574023e-03
5.945570708544391181e+00 3.862987165427873154e-02 2.817372950208062686e-03
8.002502278161049531e+00 9.159766615402704232e-03 1.182520785220045074e-03
1.077105056036769071e+01 1.122887104781396597e-02 1.128544002572236899e-03
1.449740670372631612e+01 6.741532441416373672e-03 7.537262405763564977e-04
1.951293422635963282e+01 4.507844019163207046e-03 5.312545124135874654e-04
2.626363527653332852e+01 2.372325634668586997e-03 3.321920339055530413e-04
3.534981105030105653e+01 1.313274356643395063e-03 2.130412324692794446e-04
4.757944314009409226e+01 8.473318854372631102e-04 1.475015484334406659e-04
6.404004271197280218e+01 4.196913634726406341e-04 8.947849934062985231e-05
8.619535664753031767e+01 3.118155535052725491e-04 6.647929937814527871e-05
1.160155301739971492e+02 1.474249098894320317e-04 3.940096450587686087e-05
1.561523006000496423e+02 1.330024063829181324e-04 3.225782176341741105e-05
2.101748011332487067e+02 4.068893842043567246e-05 1.537897316738486659e-05
2.828869434625969461e+02 5.614219824767687948e-05 1.557104419225104180e-05
3.807546021222372019e+02 1.925152126819237378e-05 7.859400646568237659e-06
5.124805876960931528e+02 1.191932191628883299e-05 5.330482810104977180e-06
6.897785379387657940e+02 8.855626501300208661e-06 3.960356568051178809e-06
9.284145445194744752e+02 3.947646751113892032e-06 2.279174914421157465e-06
1.249609141291986816e+03 1.955306150940308865e-06 1.382610238625659385e-06
2.263803409521446611e+03 1.079320063731135358e-06 7.631945361349823600e-07
