# mu	p(mu)	err
-7.941744408504739567e+02 1.917383285332124887e-06 1.355794723192086346e-06
-7.530172335159621753e+02 1.917383285332124887e-06 1.355794723192086346e-06
-6.707028188469387260e+02 1.917383285332114722e-06 1.355794723192079146e-06
-6.089670078451711106e+02 2.876074927998171660e-06 1.660502633889278022e-06
-5.472311968434032678e+02 1.917383285332135475e-06 1.355794723192093758e-06
-4.649167821743799323e+02 2.876074927998171660e-06 1.660502633889278022e-06
-4.443381785071239847e+02 3.834766570664229445e-06 1.917383285332114722e-06
-4.237595748398680371e+02 3.834766570664229445e-06 1.917383285332114722e-06
-4.031809711726120895e+02 1.917383285332135475e-06 1.355794723192093758e-06
-3.826023675053563693e+02 3.834766570664229445e-06 1.917383285332114722e-06
-3.620237638381004217e+02 1.246299135465874400e-05 3.456611874991269690e-06
-3.414451601708444741e+02 7.669533141328541899e-06 2.711589446384187515e-06
-3.208665565035887539e+02 5.752149855996343320e-06 2.348305345202463153e-06
-3.002879528363328063e+02 7.669533141328458889e-06 2.711589446384158293e-06
-2.797093491690768587e+02 1.629775792532297006e-05 3.952786905109056249e-06
-2.591307455018209112e+02 1.150429971199281370e-05 3.321005267778592891e-06
-2.385521418345651909e+02 2.204990778131931761e-05 4.597723601034331515e-06
-2.179735381673092434e+02 3.067813256531383556e-05 5.423178892768316585e-06
-1.973949345000532958e+02 3.451289913597843770e-05 5.752149855996406001e-06
-1.768163308327975756e+02 5.081065706130102828e-05 6.979380508543747356e-06
-1.562377271655416280e+02 6.039757348796160528e-05 7.609379011471160099e-06
-1.356591234982856804e+02 9.874523919460389296e-05 9.729657525777953356e-06
-1.150805198310297328e+02 1.648949625385636754e-04 1.257312302108968334e-05
-9.450191616377401260e+01 2.511772103785069846e-04 1.551777988044838512e-05
-7.392331249651806502e+01 4.371633890557220618e-04 2.047205137662786302e-05
-5.334470882926211743e+01 8.963766858927635361e-04 2.931465226548133309e-05
-3.276610516200616985e+01 1.807133746425537962e-03 4.162311881488440861e-05
-1.218750149475044964e+01 4.295897250786602332e-03 6.417507921367301656e-05
8.391102172505497947e+00 9.387508564986032922e-03 9.486688572261737032e-05
2.896970583976144553e+01 1.372942301462075701e-02 1.147269937841312391e-04
4.954830950701716574e+01 1.013337066298022546e-02 9.856357220919170271e-05
7.012691317427311333e+01 4.512561562029130703e-03 6.577351333579053701e-05
9.070551684152906091e+01 1.480219896276392362e-03 3.767060450627512545e-05
1.112841205087850085e+02 5.646693775303139335e-04 2.326679636537361267e-05
1.318627241760407287e+02 2.406316023091803621e-04 1.518853205860110494e-05
1.524413278432966763e+02 9.299308933860755218e-05 9.442017664388322357e-06
1.730199315105526239e+02 6.423234005862653946e-05 7.847229294667648923e-06
1.935985351778083441e+02 3.930635734930834673e-05 6.138621693379342647e-06
2.141771388450642917e+02 2.109121613865325856e-05 4.496662389571886487e-06
2.347557425123202393e+02 2.109121613865325856e-05 4.496662389571886487e-06
2.553343461795761868e+02 7.669533141328541899e-06 2.711589446384187515e-06
2.759129498468319071e+02 6.710841498662400681e-06 2.536459670490386982e-06
2.964915535140878546e+02 7.669533141328458889e-06 2.711589446384158293e-06
3.170701571813438022e+02 5.752149855996406848e-06 2.348305345202488987e-06
3.376487608485995224e+02 5.752149855996343320e-06 2.348305345202463153e-06
3.582273645158554700e+02 2.876074927998171660e-06 1.660502633889278022e-06
3.788059681831114176e+02 2.876074927998203424e-06 1.660502633889296445e-06
4.199631755176233128e+02 1.917383285332135475e-06 1.355794723192093758e-06
4.405417791848790330e+02 1.917383285332135475e-06 1.355794723192093758e-06
4.611203828521347532e+02 4.793458213330233443e-06 2.143699682462218067e-06
4.816989865193909282e+02 1.917383285332135475e-06 1.355794723192093758e-06
