# s	p(s)	error
1.000000000000000000e+00 1.217522418072402690e+00 3.677660959411593877e-02
1.811609194200414219e+00 1.999030849748245908e-01 1.107160788563095119e-02
2.438354098268828540e+00 7.927183044801155987e-02 6.009581957355610536e-03
3.281927872511474220e+00 4.569525956916581366e-02 3.932821762488984685e-03
4.417344703140069662e+00 2.288476802092156287e-02 2.398975530823073670e-03
5.945570708544391181e+00 3.512616307994752968e-02 2.561838739505101995e-03
8.002502278161049531e+00 1.249347106766494908e-02 1.316927481841228664e-03
1.077105056036769071e+01 8.663385381589682604e-03 9.452528401359192164e-04
1.449740670372631612e+01 6.666460995417126251e-03 7.147196396193943946e-04
1.951293422635963282e+01 4.440567074731678610e-03 5.027952117297328129e-04
2.626363527653332852e+01 2.791614910154389777e-03 3.436240415310397854e-04
3.534981105030105653e+01 1.571264577763194876e-03 2.222103675949144706e-04
4.757944314009409226e+01 8.638707744037091079e-04 1.420194804746645410e-04
6.404004271197280218e+01 5.377451391458370599e-04 9.658187812971816700e-05
8.619535664753031767e+01 2.835340505739718762e-04 6.044966269357867939e-05
1.160155301739971492e+02 8.617728206834209762e-05 2.872576068944736587e-05
1.561523006000496423e+02 9.959695503521681669e-05 2.661840589340793621e-05
2.101748011332487067e+02 5.285496228327154534e-05 1.671420664574318698e-05
2.828869434625969461e+02 1.570773263808945811e-05 7.853866319044729055e-06
3.807546021222372019e+02 8.752709323701605976e-06 5.053379084177669942e-06
5.124805876960931528e+02 4.335298332657859262e-06 3.065518849489104985e-06
6.897785379387657940e+02 4.831455565428814551e-06 2.789442171278041645e-06
