# s	p(s)	error
1.000000000000000000e+00 1.256953892139496043e+00 3.920331478387270585e-02
1.811609194200414219e+00 1.849320905435199447e-01 1.117215616630770972e-02
2.438354098268828540e+00 7.872798039471137765e-02 6.283176859364324185e-03
3.281927872511474220e+00 3.651096198877924748e-02 3.688164115701440034e-03
4.417344703140069662e+00 2.491193439662433076e-02 2.625948453800845336e-03
5.945570708544391181e+00 3.598907900073376742e-02 2.720518655719956960e-03
8.002502278161049531e+00 9.320307928190996183e-03 1.193343147139409085e-03
1.077105056036769071e+01 1.328171110939324606e-02 1.227894626431206377e-03
1.449740670372631612e+01 6.662895488340207090e-03 7.496343099066158852e-04
1.951293422635963282e+01 4.198348195183480673e-03 5.129098662198626349e-04
2.626363527653332852e+01 2.281221592927142224e-03 3.258887989895917540e-04
3.534981105030105653e+01 1.348974507802482969e-03 2.160087974645376926e-04
4.757944314009409226e+01 8.223503013667905846e-04 1.453723686518146449e-04
6.404004271197280218e+01 5.346045502102656334e-04 1.010307635442790050e-04
8.619535664753031767e+01 2.269668049818411896e-04 5.674170124546029740e-05
1.160155301739971492e+02 1.370103752229619859e-04 3.799984101053464409e-05
1.561523006000496423e+02 8.613318972135532191e-05 2.597013384565745133e-05
2.101748011332487067e+02 4.654098540137819630e-05 1.645472319020931521e-05
2.828869434625969461e+02 8.644568596512007070e-06 6.112633075025915344e-06
3.807546021222372019e+02 1.605650709269006019e-05 7.180688268092497616e-06
5.124805876960931528e+02 9.543524755986251593e-06 4.771762377993125796e-06
9.284145445194744752e+02 2.633991035853206003e-06 1.862512923036380418e-06
2.263803409521446611e+03 1.080233194072701656e-06 7.638402167916111369e-07
3.046989570903508138e+03 1.203861482414707606e-06 6.950497509391533520e-07
