# mu	p(mu)	err
-1.259244299782759299e+03 3.621644579731621648e-07 2.560889441375733374e-07
-9.324004874891079453e+02 7.243289159463243296e-07 3.621644579731621648e-07
-7.145046126266738611e+02 9.054111449329035856e-07 4.049121735311773112e-07
-6.055566751954565916e+02 1.629740060879229821e-06 5.432466869597432737e-07
-4.966087377642395495e+02 2.535151205812134995e-06 6.775476597011313703e-07
-3.876608003330225074e+02 9.778440365275357750e-06 1.330677187508832347e-06
-2.787128629018052379e+02 2.879207440886639223e-05 2.283360026606628977e-06
-1.697649254705881958e+02 2.038985898388902870e-04 6.076381417854454436e-06
-6.081698803937115372e+01 5.626768101300022931e-03 3.192033379797270772e-05
4.813094939184611576e+01 3.243001638920687320e-03 2.423324091785691910e-05
1.570788868230629305e+02 4.563272170461834181e-05 2.874591268510466160e-06
2.660268242542802000e+02 8.691946991355873744e-06 1.254574483810317986e-06
3.749747616854974694e+02 3.078397892771884621e-06 7.466211570339593106e-07
4.839226991167142842e+02 1.810822289865807171e-06 5.726322873777590631e-07
