# s	p(s)	error
1.000000000000000000e+00 1.304207518212885386e+00 3.990810195500109347e-02
1.811609194200414219e+00 1.712161184649635126e-01 1.074305474640640211e-02
2.438354098268828540e+00 7.812738186659787254e-02 6.255196709961679917e-03
3.281927872511474220e+00 3.832513021982460882e-02 3.776287289505231987e-03
4.417344703140069662e+00 2.515680878345497029e-02 2.637150118800861507e-03
5.945570708544391181e+00 3.491650930971063049e-02 2.677974017331131822e-03
8.002502278161049531e+00 1.129227276504131232e-02 1.312700044987191684e-03
1.077105056036769071e+01 1.031712695105099949e-02 1.081528774132180020e-03
1.449740670372631612e+01 7.328319184653723541e-03 7.856782857159545254e-04
1.951293422635963282e+01 4.255609588761736020e-03 5.160684657604697493e-04
2.626363527653332852e+01 1.952854552120138849e-03 3.013319993808580223e-04
3.534981105030105653e+01 1.347264780923138798e-03 2.157350220558373747e-04
4.757944314009409226e+01 8.726397843084226016e-04 1.496564883479585529e-04
6.404004271197280218e+01 4.195140540668642758e-04 8.944069684830174307e-05
8.619535664753031767e+01 2.975163726900750924e-04 6.492339515909340984e-05
1.160155301739971492e+02 1.157849207792370787e-04 3.491046714597761778e-05
1.561523006000496423e+02 2.346109695832284821e-05 1.354527064437160729e-05
2.101748011332487067e+02 3.486149857061408489e-05 1.423214719446160623e-05
2.828869434625969461e+02 8.633612235806668688e-06 6.104885758074045072e-06
3.807546021222372019e+02 9.621693984060657637e-06 5.555087611757623992e-06
5.124805876960931528e+02 9.531429033862062373e-06 4.765714516931031186e-06
6.897785379387657940e+02 7.081508171381932215e-06 3.540754085690966108e-06
9.284145445194744752e+02 9.207284254604743173e-06 3.480026341137837118e-06
1.249609141291986816e+03 2.931720122385785989e-06 1.692629401848076208e-06
