# mu	p(mu)	err
-1.433915999368236044e+03 2.020597897643633254e-07 1.428778475475094361e-07
-1.043367530985838130e+03 2.020597897643637754e-07 1.428778475475097538e-07
-8.480932967946396275e+02 9.092690539396348187e-07 3.030896846465449219e-07
-6.528190626034406705e+02 8.082391590574533016e-07 2.857556950950188723e-07
-4.575448284122417135e+02 4.243255585051639177e-06 6.547485515188240860e-07
-2.622705942210432113e+02 5.657674113402172921e-05 2.390803674404617085e-06
-6.699636002984425431e+01 5.011486905735738906e-03 2.250133318916706967e-05
1.282778741613547027e+02 4.223049606075193789e-05 2.065561080636483031e-06
3.235521083525536596e+02 2.323687582290178176e-06 4.845223546729372524e-07
5.188263425437526166e+02 6.061793692930927026e-07 2.474716912283678364e-07
7.141005767349506641e+02 2.020597897643633254e-07 1.428778475475094361e-07
9.093748109261496211e+02 2.020597897643633254e-07 1.428778475475094361e-07
1.299923279308547535e+03 2.020597897643633254e-07 1.428778475475094361e-07
2.081020216073342453e+03 2.020597897643637754e-07 1.428778475475097538e-07
